"","Week","Day","Suffolk","MA","US"
"60",9,"2/28/2020","-.0156",".0209","-.036"
"61",9,"2/29/2020","-.0186",".0271","-.0185"
"62",9,"3/1/2020","-.0612","-.00305","-.0298"
"63",10,"3/2/2020","-.0216",".0197","-.0126"
"64",10,"3/3/2020","-.0361",".0158","-.0015"
"65",10,"3/4/2020","-.0165",".0275","-.00651"
"66",10,"3/5/2020",".000181",".0298","-.00953"
"67",10,"3/6/2020","-.00395",".0233","-.0109"
"68",10,"3/7/2020","-.0104",".0144","-.00309"
"69",10,"3/8/2020",".00639",".0392",".0101"
"70",11,"3/9/2020","-.0218",".011","-.00256"
"71",11,"3/10/2020","-.0156",".021","-.0143"
"72",11,"3/11/2020","-.0304","-.000534","-.0167"
"73",11,"3/12/2020","-.0471",".0219","-.00724"
"74",11,"3/13/2020","-.0643",".0364",".00434"
"75",11,"3/14/2020","-.0649",".0262","-.00207"
"76",11,"3/15/2020","-.0795","-.00145","-.0178"
"77",12,"3/16/2020","-.0736",".00246","-.00859"
"78",12,"3/17/2020","-.097","-.0236","-.0147"
"79",12,"3/18/2020","-.108","-.0495","-.0305"
"80",12,"3/19/2020","-.178","-.0951","-.0608"
"81",12,"3/20/2020","-.163","-.125","-.1"
"82",12,"3/21/2020","-.228","-.163","-.136"
"83",12,"3/22/2020","-.252","-.179","-.16"
"84",13,"3/23/2020","-.286","-.208","-.204"
"85",13,"3/24/2020","-.319","-.243","-.235"
"86",13,"3/25/2020","-.348","-.271","-.257"
"87",13,"3/26/2020","-.374","-.3","-.277"
"88",13,"3/27/2020","-.428","-.349","-.3"
"89",13,"3/28/2020","-.485","-.366","-.316"
"90",13,"3/29/2020","-.498","-.379","-.326"
"91",14,"3/30/2020","-.521","-.394","-.329"
"92",14,"3/31/2020","-.525","-.381","-.322"
"93",14,"4/1/2020","-.51","-.368","-.315"
"94",14,"4/2/2020","-.506","-.357","-.31"
"95",14,"4/3/2020","-.472","-.343","-.303"
"96",14,"4/4/2020","-.447","-.333","-.297"
"97",14,"4/5/2020","-.438","-.325","-.291"
"98",15,"4/6/2020","-.414","-.318","-.287"
"99",15,"4/7/2020","-.408","-.314","-.291"
"100",15,"4/8/2020","-.407","-.303","-.297"
"101",15,"4/9/2020","-.406","-.299","-.298"
"102",15,"4/10/2020","-.397","-.287","-.3"
"103",15,"4/11/2020","-.407","-.278","-.298"
"104",15,"4/12/2020","-.429","-.304","-.319"
"105",16,"4/13/2020","-.438","-.313","-.32"
"106",16,"4/14/2020","-.429","-.305","-.31"
"107",16,"4/15/2020","-.405","-.294","-.294"
"108",16,"4/16/2020","-.391","-.283","-.281"
"109",16,"4/17/2020","-.394","-.283","-.269"
"110",16,"4/18/2020","-.394","-.295","-.261"
"111",16,"4/19/2020","-.349","-.267","-.231"
"112",17,"4/20/2020","-.339","-.265","-.225"
"113",17,"4/21/2020","-.315","-.228","-.202"
"114",17,"4/22/2020","-.338","-.229","-.21"
"115",17,"4/23/2020","-.341","-.232","-.217"
"116",17,"4/24/2020","-.378","-.237","-.222"
"117",17,"4/25/2020","-.38","-.224","-.225"
"118",17,"4/26/2020","-.405","-.219","-.23"
"119",18,"4/27/2020","-.406","-.203","-.222"
"120",18,"4/28/2020","-.412","-.232","-.239"
"121",18,"4/29/2020","-.419","-.226","-.227"
"122",18,"4/30/2020","-.42","-.214","-.216"
"123",18,"5/1/2020","-.377","-.199","-.203"
"124",18,"5/2/2020","-.351","-.188","-.195"
"125",18,"5/3/2020","-.345","-.186","-.187"
"126",19,"5/4/2020","-.334","-.168","-.176"
"127",19,"5/5/2020","-.329","-.166","-.17"
"128",19,"5/6/2020","-.326","-.16","-.168"
"129",19,"5/7/2020","-.318","-.161","-.165"
"130",19,"5/8/2020","-.336","-.157","-.163"
"131",19,"5/9/2020","-.346","-.155","-.154"
"132",19,"5/10/2020","-.351","-.154","-.159"
"133",20,"5/11/2020","-.357","-.176","-.173"
"134",20,"5/12/2020","-.382","-.174","-.176"
"135",20,"5/13/2020","-.364","-.17","-.172"
"136",20,"5/14/2020","-.367","-.168","-.171"
"137",20,"5/15/2020","-.363","-.164","-.168"
"138",20,"5/16/2020","-.345","-.157","-.17"
"139",20,"5/17/2020","-.33","-.142","-.16"
"140",21,"5/18/2020","-.329","-.115","-.145"
"141",21,"5/19/2020","-.31","-.112","-.141"
"142",21,"5/20/2020","-.299","-.101","-.139"
"143",21,"5/21/2020","-.283","-.09","-.134"
"144",21,"5/22/2020","-.246","-.0759","-.128"
"145",21,"5/23/2020","-.29","-.0872","-.13"
"146",21,"5/24/2020","-.293","-.0968","-.133"
"147",22,"5/25/2020","-.297","-.113","-.14"
"148",22,"5/26/2020","-.273","-.11","-.14"
"149",22,"5/27/2020","-.276","-.0953","-.107"
"150",22,"5/28/2020","-.294","-.119","-.143"
"151",22,"5/29/2020","-.312","-.132","-.148"
"152",22,"5/30/2020","-.271","-.126","-.148"
"153",22,"5/31/2020","-.268","-.123","-.152"
"154",23,"6/1/2020","-.246","-.11","-.134"
"155",23,"6/2/2020","-.249","-.103","-.123"
"156",23,"6/3/2020","-.239","-.113","-.126"
"157",23,"6/4/2020","-.246","-.117","-.123"
"158",23,"6/5/2020","-.225","-.114","-.117"
"159",23,"6/6/2020","-.235","-.114","-.109"
"160",23,"6/7/2020","-.217","-.109","-.0957"
"161",24,"6/8/2020","-.222","-.108","-.0989"
"162",24,"6/9/2020","-.231","-.107","-.105"
"163",24,"6/10/2020","-.231","-.0959","-.0992"
"164",24,"6/11/2020","-.192","-.0838","-.0972"
"165",24,"6/12/2020","-.209","-.0837","-.0973"
"166",24,"6/13/2020","-.208","-.0767","-.0984"
"167",24,"6/14/2020","-.22","-.0752","-.104"
"168",25,"6/15/2020","-.227","-.0743","-.104"
"169",25,"6/16/2020","-.205","-.0633","-.092"
"170",25,"6/17/2020","-.206","-.0592","-.0856"
"171",25,"6/18/2020","-.21","-.0502","-.0776"
"172",25,"6/19/2020","-.204","-.0284","-.0698"
"173",25,"6/20/2020","-.206","-.0184","-.0611"
"174",25,"6/21/2020","-.196","-.0138","-.0561"
"175",26,"6/22/2020","-.173","-.00659","-.0557"
"176",26,"6/23/2020","-.183","-.00717","-.0655"
"177",26,"6/24/2020","-.149","-.00109","-.0735"
"178",26,"6/25/2020","-.147","-.0208","-.0865"
"179",26,"6/26/2020","-.0885","-.0342","-.0966"
"180",26,"6/27/2020","-.0528","-.0451","-.106"
"181",26,"6/28/2020","-.0458","-.0541","-.112"
"182",27,"6/29/2020","-.0566","-.0548","-.109"
"183",27,"6/30/2020","-.0478","-.0472","-.0952"
"184",27,"7/1/2020","-.0715","-.0569","-.087"
"185",27,"7/2/2020","-.1","-.0363","-.0724"
"186",27,"7/3/2020","-.136","-.051","-.0828"
"187",27,"7/4/2020","-.13","-.0232","-.0544"
"188",27,"7/5/2020","-.106","-.0116","-.0532"
"189",28,"7/6/2020","-.0938","-.00382","-.0503"
"190",28,"7/7/2020","-.0825","-.00964","-.0563"
"191",28,"7/8/2020","-.0438","-.00979","-.0623"
"192",28,"7/9/2020","-.0273","-.0201","-.0702"
"193",28,"7/10/2020","-.0567","-.0225","-.0709"
"194",28,"7/11/2020","-.0479","-.0185","-.0717"
"195",28,"7/12/2020","-.0353","-.0139","-.0665"
"196",29,"7/13/2020","-.0406","-.029","-.0723"
"197",29,"7/14/2020","-.0492","-.0261","-.0713"
"198",29,"7/15/2020","-.0377","-.011","-.0634"
"199",29,"7/16/2020","-.0441","-.0127","-.0617"
"200",29,"7/17/2020","-.0453","-.00258","-.0617"
"201",29,"7/18/2020","-.0661","-.00796","-.0655"
"202",29,"7/19/2020","-.0624","-.00986","-.0667"
"203",30,"7/20/2020","-.0694","-.00408","-.0677"
"204",30,"7/21/2020","-.0587","-.00549","-.072"
"205",30,"7/22/2020","-.0791","-.00621","-.0763"
"206",30,"7/23/2020","-.09",".00453","-.0746"
"207",30,"7/24/2020","-.0655",".00929","-.067"
"208",30,"7/25/2020","-.064",".0161","-.0629"
"209",30,"7/26/2020","-.0681",".0277","-.0601"
"210",31,"7/27/2020","-.0578",".0263","-.062"
"211",31,"7/28/2020","-.0688",".0243","-.0636"
"212",31,"7/29/2020","-.0571",".0212","-.0634"
"213",31,"7/30/2020","-.0556",".0179","-.0682"
"214",31,"7/31/2020","-.0589",".00793","-.0688"
"215",31,"8/1/2020","-.0646","-.00682","-.0736"
"216",31,"8/2/2020","-.0486","-.0162","-.0805"
"217",32,"8/3/2020","-.0262","-.00885","-.0709"
"218",32,"8/4/2020","-.0278","-.00709","-.0656"
"219",32,"8/5/2020","-.0385","-.0105","-.065"
"220",32,"8/6/2020","-.0268","-.00541","-.0591"
"221",32,"8/7/2020","-.0285","-.00317","-.0583"
"222",32,"8/8/2020","-.0229",".0095","-.0489"
"223",32,"8/9/2020","-.0311",".0144","-.0375"
"224",33,"8/10/2020","-.0741",".00701","-.0429"
"225",33,"8/11/2020","-.0739",".00287","-.0436"
"226",33,"8/12/2020","-.0521",".00532","-.0409"
"227",33,"8/13/2020","-.0646","-.00239","-.0406"
"228",33,"8/14/2020","-.0914","-.0109","-.04"
"229",33,"8/15/2020","-.098","-.0245","-.0425"
"230",33,"8/16/2020","-.105","-.0228","-.0444"
"231",34,"8/17/2020","-.104","-.0391","-.0436"
"232",34,"8/18/2020","-.106","-.0472","-.0446"
"233",34,"8/19/2020","-.111","-.0468","-.0448"
"234",34,"8/20/2020","-.099","-.043","-.0456"
"235",34,"8/21/2020","-.0742","-.0338","-.045"
"236",34,"8/22/2020","-.0695","-.0232","-.0405"
"237",34,"8/23/2020","-.0618","-.0234","-.0394"
"238",35,"8/24/2020","-.0547","-.0125","-.0429"
"239",35,"8/25/2020","-.0352","-.00867","-.0422"
"240",35,"8/26/2020","-.0461","-.00928","-.0367"
"241",35,"8/27/2020","-.0516","-.0143","-.0311"
"242",35,"8/28/2020","-.0515","-.0233","-.0305"
"243",35,"8/29/2020","-.022",".011","-.0327"
"244",35,"8/30/2020",".000345",".0219","-.04"
"245",36,"8/31/2020",".0133",".0218","-.0365"
"246",36,"9/1/2020",".0076",".0326","-.0274"
"247",36,"9/2/2020",".00529",".0439","-.00115"
"248",36,"9/3/2020",".0058",".033","-.0307"
"249",36,"9/4/2020",".00893",".0393","-.033"
"250",36,"9/5/2020","-.0121",".00308","-.0333"
"251",36,"9/6/2020","-.0248","-.0076","-.025"
"252",37,"9/7/2020","-.0421","-.0244","-.0369"
"253",37,"9/8/2020","-.0618","-.0372","-.0395"
"254",37,"9/9/2020","-.0536","-.0461","-.0491"
"255",37,"9/10/2020","-.0583","-.0498","-.0456"
"256",37,"9/11/2020","-.0556","-.0551","-.0485"
"257",37,"9/12/2020","-.0436","-.0503","-.0456"
"258",37,"9/13/2020","-.0623","-.048","-.0503"
"259",38,"9/14/2020","-.0379","-.0422","-.0531"
"260",38,"9/15/2020","-.031","-.0338","-.051"
"261",38,"9/16/2020","-.0276","-.0301","-.0562"
"262",38,"9/17/2020","-.0156","-.0236","-.0558"
"263",38,"9/18/2020","-.013","-.0135","-.0493"
"264",38,"9/19/2020",".00772",".00506","-.0428"
"265",38,"9/20/2020",".0257",".00941","-.0386"
"266",39,"9/21/2020",".0141",".00378","-.0374"
"267",39,"9/22/2020","-.00511",".000732","-.0411"
"268",39,"9/23/2020","-.0121",".00698","-.0346"
"269",39,"9/24/2020","-.00479",".0102","-.0324"
"270",39,"9/25/2020","-.017",".00526","-.0346"
"271",39,"9/26/2020","-.0274",".00211","-.0376"
"272",39,"9/27/2020","-.0556","-.00522","-.0392"
"273",40,"9/28/2020","-.0478","-.00845","-.0456"
"274",40,"9/29/2020","-.0745","-.0124","-.05"
"275",40,"9/30/2020","-.0925","-.0262","-.0525"
"276",40,"10/1/2020","-.0933","-.0358","-.0504"
"277",40,"10/2/2020","-.107","-.0371","-.0483"
"278",40,"10/3/2020","-.112","-.0455","-.0462"
"279",40,"10/4/2020","-.0952","-.0411","-.0404"
"280",41,"10/5/2020","-.0921","-.0354","-.0268"
"281",41,"10/6/2020","-.0927","-.0365","-.0183"
"282",41,"10/7/2020","-.0857","-.0398","-.0222"
"283",41,"10/8/2020","-.102","-.0429","-.0248"
"284",41,"10/9/2020","-.0685","-.0314","-.023"
"285",41,"10/10/2020","-.102","-.0373","-.0279"
"286",41,"10/11/2020","-.0979","-.0319","-.0329"
"287",42,"10/12/2020","-.102","-.0414","-.0462"
"288",42,"10/13/2020","-.0761","-.0385","-.0388"
"289",42,"10/14/2020","-.0777","-.0238","-.0238"
"290",42,"10/15/2020","-.0698","-.0189","-.0306"
"291",42,"10/16/2020","-.085","-.0275","-.0345"
"292",42,"10/17/2020","-.0663","-.00497","-.0333"
"293",42,"10/18/2020","-.0619","-.00668","-.0308"
"294",43,"10/19/2020","-.0691","-.00378","-.0351"
"295",43,"10/20/2020","-.0861","-.00146","-.0339"
"296",43,"10/21/2020","-.0847","-.00517","-.036"
"297",43,"10/22/2020","-.0993","-.00243","-.0348"
"298",43,"10/23/2020","-.1","-.00151","-.0328"
"299",43,"10/24/2020","-.0871","-.0138","-.0273"
"300",43,"10/25/2020","-.0881","-.0127","-.0271"
"301",44,"10/26/2020","-.0813","-.0164","-.0348"
"302",44,"10/27/2020","-.0661","-.0103","-.0386"
"303",44,"10/28/2020","-.0765","-.0157","-.0383"
"304",44,"10/29/2020","-.0652","-.0156","-.035"
"305",44,"10/30/2020","-.0633","-.0184","-.0278"
"306",44,"10/31/2020","-.0717","-.0107","-.0295"
"307",44,"11/1/2020","-.0792","-.0193","-.0373"
"308",45,"11/2/2020","-.0742","-.00651","-.0209"
"309",45,"11/3/2020","-.0692","-.00597","-.0172"
"310",45,"11/4/2020","-.0641","-.00922","-.027"
"311",45,"11/5/2020","-.0706","-.0154","-.0353"
"312",45,"11/6/2020","-.0711","-.0192","-.0423"
"313",45,"11/7/2020","-.0671","-.0262","-.0411"
"314",45,"11/8/2020","-.0674","-.0219","-.0333"
"315",46,"11/9/2020","-.0839","-.0381","-.0465"
"316",46,"11/10/2020","-.102","-.0468","-.0468"
"317",46,"11/11/2020","-.0771","-.0333","-.0278"
"318",46,"11/12/2020","-.0793","-.0413","-.0335"
"319",46,"11/13/2020","-.0762","-.0414","-.0242"
"320",46,"11/14/2020","-.0563","-.0333","-.0157"
"321",46,"11/15/2020","-.063","-.0306","-.0138"
"322",47,"11/16/2020","-.0409","-.0299","-.0134"
"323",47,"11/17/2020","-.0309","-.0319","-.0156"
"324",47,"11/18/2020","-.0204","-.0178","-.00585"
"325",47,"11/19/2020","-.0352","-.018","-.0121"
"326",47,"11/20/2020","-.0298","-.0111","-.0159"
"327",47,"11/21/2020","-.0478","-.0122","-.0213"
"328",47,"11/22/2020","-.0348","-.00654","-.0196"
"329",48,"11/23/2020","-.0549","-.0037","-.0166"
"330",48,"11/24/2020","-.0499",".0187","-.00916"
"331",48,"11/25/2020","-.0555","-.000551","-.0334"
"332",48,"11/26/2020","-.1","-.0129","-.0647"
"333",48,"11/27/2020","-.112","-.0451","-.0728"
"334",48,"11/28/2020","-.0862",".0712",".0149"
"335",48,"11/29/2020","-.0947","-.0531","-.0705"
"336",49,"11/30/2020","-.121","-.0698","-.0827"
"337",49,"12/1/2020","-.0667","-.0353","-.0303"
"338",49,"12/2/2020","-.0406","-.036","-.0372"
"339",49,"12/3/2020","-.00397",".00883","-.0138"
"340",49,"12/4/2020",".0145",".0176","-.0191"
"341",49,"12/5/2020","-.00218","-.00671","-.0275"
"342",49,"12/6/2020",".00323","-.0128","-.0302"
"343",50,"12/7/2020","-.0188","-.0224","-.0393"
"344",50,"12/8/2020","-.031","-.0304","-.0508"
"345",50,"12/9/2020","-.0385","-.0162","-.0528"
"346",50,"12/10/2020","-.0279","-.0267","-.038"
"347",50,"12/11/2020","-.0199","-.0205","-.0332"
"348",50,"12/12/2020","-.0103",".00246","-.0324"
"349",50,"12/13/2020","-.0193","-.000284","-.0375"
"350",51,"12/14/2020","-.0377",".006","-.0437"
"351",51,"12/15/2020",".00227",".0276","-.0376"
"352",51,"12/16/2020",".0148",".0253","-.0382"
"353",51,"12/17/2020","-.0146","-.0226","-.0422"
"354",51,"12/18/2020","-.044","-.0425","-.0414"
"355",51,"12/19/2020","-.037","-.0312","-.0388"
"356",51,"12/20/2020","-.0403","-.0287","-.0406"
"357",52,"12/21/2020",".00102",".0111","-.0121"
"358",52,"12/22/2020",".00333",".0382",".0136"
"359",52,"12/23/2020",".00882",".0173","-.00223"
"360",52,"12/24/2020",".0458",".102",".0064"
"361",52,"12/25/2020",".00977",".0526","1.05e-06"
"362",52,"12/26/2020",".00855",".0316","-.015"
"363",52,"12/27/2020",".000261",".0254","-.0266"
"364",53,"12/28/2020","-.00828",".00257","-.0425"
"365",53,"12/29/2020","-.0368","-.0318","-.0625"
"366",53,"12/30/2020","-.0584","-.0457","-.0612"
"367",53,"12/31/2020",".00794",".0232","-.0568"
"368",53,"1/1/2021","-.0065",".0163","-.0403"
"369",53,"1/2/2021","-.0123",".0085","-.0341"
"370",53,"1/3/2021",".0137",".0225","-.021"
"371",1,"1/4/2021",".0408",".0124","-.03"
"372",1,"1/5/2021",".00448","-.00968","-.0499"
"373",1,"1/6/2021",".00265","-.0292",".0063"
"374",1,"1/7/2021",".0708",".0286",".0134"
"375",1,"1/8/2021",".0751",".0465",".0165"
"376",1,"1/9/2021",".118",".0896",".0496"
"377",1,"1/10/2021",".114",".11",".0685"
"378",2,"1/11/2021",".0674",".111",".0598"
"379",2,"1/12/2021",".0723",".0946",".0547"
"380",2,"1/13/2021",".0845",".122",".0593"
"381",2,"1/14/2021",".112",".165",".0918"
"382",2,"1/15/2021",".0838",".16",".088"
"383",2,"1/16/2021",".0471",".11",".037"
"384",2,"1/17/2021",".0793",".113",".0475"
"385",3,"1/18/2021",".0825",".175",".0693"
"386",3,"1/19/2021",".0858",".076",".0457"
"387",3,"1/20/2021",".0875",".0998",".0446"
"388",3,"1/21/2021",".0558",".0778",".017"
"389",3,"1/22/2021",".0939",".065",".017"
"390",3,"1/23/2021",".125",".107",".0636"
"391",3,"1/24/2021",".102",".0942",".0405"
"392",4,"1/25/2021",".117",".0833",".0191"
"393",4,"1/26/2021",".0724",".0762","-.00609"
"394",4,"1/27/2021",".0773",".00495","-.0267"
"395",4,"1/28/2021",".069","-.00421","-.0337"
"396",4,"1/29/2021","-.00122",".00787","-.0132"
"397",4,"1/30/2021",".0403",".0451",".0169"
"398",4,"1/31/2021",".044",".0725",".0262"
"399",5,"2/1/2021",".0371",".0741",".0289"
"400",5,"2/2/2021",".048",".0453",".0333"
"401",5,"2/3/2021",".0711",".0776",".0533"
"402",5,"2/4/2021",".0719",".102",".0619"
"403",5,"2/5/2021",".124",".116",".0642"
"404",5,"2/6/2021",".106",".132",".0627"
"405",5,"2/7/2021",".0928",".113",".0684"
"406",6,"2/8/2021",".0857",".109",".0697"
"407",6,"2/9/2021",".084",".134",".0723"
"408",6,"2/10/2021",".0555",".106",".0586"
"409",6,"2/11/2021",".00681",".0771",".0527"
"410",6,"2/12/2021","-.0147",".0671",".0556"
"411",6,"2/13/2021","-.0573",".0522",".0446"
"412",6,"2/14/2021","-.0577",".0551",".0362"
"413",7,"2/15/2021","-.0581",".0965",".026"
"414",7,"2/16/2021","-.037",".0671",".0184"
"415",7,"2/17/2021","-.0352",".0853",".0171"
"416",7,"2/18/2021","-.000249",".12",".0073"
"417",7,"2/19/2021",".027",".0749","-.00623"
"418",7,"2/20/2021",".0373",".0543",".000522"
"419",7,"2/21/2021",".0644",".0624",".0115"
"420",8,"2/22/2021",".102",".0551",".00861"
"421",8,"2/23/2021",".0421",".0463",".0112"
"422",8,"2/24/2021",".0251",".0385",".00971"
"423",8,"2/25/2021",".0455",".0389",".0237"
"424",8,"2/26/2021",".0199",".0544",".033"
"425",8,"2/27/2021","-.00775",".0574",".0264"
"426",8,"2/28/2021","-.0137",".0627",".0184"
"427",9,"3/1/2021","-.0298",".0566",".0355"
"428",9,"3/2/2021",".024",".09",".0506"
"429",9,"3/3/2021",".0641",".0968",".065"
"430",9,"3/4/2021",".0635",".111",".0595"
"431",9,"3/5/2021",".0922",".11",".0548"
"432",9,"3/6/2021",".107",".109",".0574"
"433",9,"3/7/2021",".118",".104",".0651"
"434",10,"3/8/2021",".137",".12",".0586"
"435",10,"3/9/2021",".0939",".0892",".0506"
"436",10,"3/10/2021",".07",".0925",".0425"
"437",10,"3/11/2021",".0435",".0636",".0443"
"438",10,"3/12/2021",".0452",".0712",".0511"
"439",10,"3/13/2021",".0348",".0778",".0579"
"440",10,"3/14/2021",".0228",".0789",".0584"
"441",11,"3/15/2021",".0199",".079",".0611"
"442",11,"3/16/2021",".034",".0925",".0731"
"443",11,"3/17/2021",".0655",".116",".0923"
"444",11,"3/18/2021",".105",".147",".104"
"445",11,"3/19/2021",".116",".165",".112"
"446",11,"3/20/2021",".158",".173",".114"
"447",11,"3/21/2021",".147",".182",".122"
"448",12,"3/22/2021",".166",".208",".128"
"449",12,"3/23/2021",".174",".207",".122"
"450",12,"3/24/2021",".144",".175",".104"
"451",12,"3/25/2021",".129",".16",".0945"
"452",12,"3/26/2021",".094",".135",".0847"
"453",12,"3/27/2021",".0121",".123",".0757"
"454",12,"3/28/2021","-.0104",".111",".0644"
"455",13,"3/29/2021","-.0053",".101",".0556"
"456",13,"3/30/2021","-.0254",".112",".0572"
"457",13,"3/31/2021","-.0366",".118",".0654"
"458",13,"4/1/2021","-.0303",".126",".0777"
"459",13,"4/2/2021","-.0254",".153",".0874"
"460",13,"4/3/2021",".0377",".182",".0964"
"461",13,"4/4/2021",".0457",".143",".0714"
"462",14,"4/5/2021",".0276",".145",".0808"
"463",14,"4/6/2021",".0497",".147",".085"
"464",14,"4/7/2021",".0653",".145",".0801"
"465",14,"4/8/2021",".0572",".141",".0662"
"466",14,"4/9/2021",".0442",".119",".0521"
"467",14,"4/10/2021",".00146",".0869",".0388"
"468",14,"4/11/2021","-.00867",".135",".0668"
"469",15,"4/12/2021","-.00162",".137",".069"
"470",15,"4/13/2021","-.00561",".14",".0655"
"471",15,"4/14/2021",".01",".145",".064"
"472",15,"4/15/2021",".00543",".131",".0614"
"473",15,"4/16/2021","-.0034",".109",".0624"
"474",15,"4/17/2021",".0193",".114",".0701"
"475",15,"4/18/2021",".0467",".107",".0733"
"476",16,"4/19/2021",".0658",".0913",".0611"
"477",16,"4/20/2021",".0675",".0632",".0545"
"478",16,"4/21/2021",".0769",".108",".0824"
"479",16,"4/22/2021",".0841",".122",".0863"
"480",16,"4/23/2021",".127",".143",".0854"
"481",16,"4/24/2021",".0226",".123",".0785"
"482",16,"4/25/2021",".0186",".121",".0748"
"483",17,"4/26/2021",".0136",".129",".078"
"484",17,"4/27/2021",".0124",".139",".0781"
"485",17,"4/28/2021","-.00436",".077",".043"
"486",17,"4/29/2021","-.0117",".0654",".0502"
"487",17,"4/30/2021","-.0145",".0755",".0577"
"488",17,"5/1/2021",".076",".0942",".0573"
"489",17,"5/2/2021",".0856",".0984",".0607"
"490",18,"5/3/2021",".0956",".1",".0711"
"491",18,"5/4/2021",".108",".119",".0839"
"492",18,"5/5/2021",".12",".121",".092"
"493",18,"5/6/2021",".136",".133",".0861"
"494",18,"5/7/2021",".123",".132",".0865"
"495",18,"5/8/2021",".0959",".145",".0976"
"496",18,"5/9/2021",".077",".141",".0926"
"497",19,"5/10/2021",".0481",".137",".0844"
"498",19,"5/11/2021",".0409",".118",".074"
"499",19,"5/12/2021",".0265",".131",".0768"
"500",19,"5/13/2021",".0413",".136",".0845"
"501",19,"5/14/2021",".0287",".132",".0871"
"502",19,"5/15/2021",".0331",".118",".0766"
"503",19,"5/16/2021",".0484",".133",".083"
"504",20,"5/17/2021",".0909",".149",".0921"
"505",20,"5/18/2021",".0675",".163",".1"
"506",20,"5/19/2021",".0712",".147",".0967"
"507",20,"5/20/2021",".0597",".145",".0934"
"508",20,"5/21/2021",".0802",".137",".0889"
"509",20,"5/22/2021",".124",".139",".0911"
"510",20,"5/23/2021",".0575",".13",".0858"
"511",21,"5/24/2021",".0319",".115",".0735"
"512",21,"5/25/2021",".0403",".118",".072"
"513",21,"5/26/2021",".0476",".129",".0784"
"514",21,"5/27/2021",".0599",".161",".123"
"515",21,"5/28/2021",".0767",".159",".0886"
"516",21,"5/29/2021",".0611",".151",".0892"
"517",21,"5/30/2021",".11",".143",".0878"
"518",22,"5/31/2021",".119",".147",".103"
"519",22,"6/1/2021",".127",".154",".0963"
"520",22,"6/2/2021",".157",".156",".102"
"521",22,"6/3/2021",".169",".139",".0944"
"522",22,"6/4/2021",".13",".132",".0874"
