"","Week","Day","Suffolk","MA","US"
"60",9,"2/28/2020","-.0156",".021","-.0358"
"61",9,"2/29/2020","-.0186",".0273","-.0182"
"62",9,"3/1/2020","-.0612","-.00298","-.0295"
"63",10,"3/2/2020","-.0216",".02","-.0125"
"64",10,"3/3/2020","-.0361",".0159","-.0012"
"65",10,"3/4/2020","-.0165",".0276","-.00637"
"66",10,"3/5/2020",".000181",".03","-.00948"
"67",10,"3/6/2020","-.00395",".0233","-.0109"
"68",10,"3/7/2020","-.0104",".0142","-.00296"
"69",10,"3/8/2020",".00639",".0392",".0104"
"70",11,"3/9/2020","-.0218",".0107","-.00202"
"71",11,"3/10/2020","-.0156",".0206","-.0136"
"72",11,"3/11/2020","-.0649","-.0011","-.016"
"73",11,"3/12/2020","-.0471",".0212","-.00657"
"74",11,"3/13/2020","-.0643",".036",".00508"
"75",11,"3/14/2020","-.0649",".0257","-.00139"
"76",11,"3/15/2020","-.0795","-.00195","-.0171"
"77",12,"3/16/2020","-.0736",".002","-.00796"
"78",12,"3/17/2020","-.097","-.024","-.0141"
"79",12,"3/18/2020","-.108","-.0499","-.0299"
"80",12,"3/19/2020","-.178","-.0954","-.0601"
"81",12,"3/20/2020","-.163","-.126","-.0994"
"82",12,"3/21/2020","-.228","-.164","-.135"
"83",12,"3/22/2020","-.252","-.179","-.159"
"84",13,"3/23/2020","-.286","-.208","-.203"
"85",13,"3/24/2020","-.319","-.243","-.233"
"86",13,"3/25/2020","-.348","-.272","-.255"
"87",13,"3/26/2020","-.374","-.301","-.275"
"88",13,"3/27/2020","-.428","-.35","-.298"
"89",13,"3/28/2020","-.485","-.367","-.314"
"90",13,"3/29/2020","-.498","-.379","-.324"
"91",14,"3/30/2020","-.521","-.394","-.327"
"92",14,"3/31/2020","-.525","-.382","-.321"
"93",14,"4/1/2020","-.51","-.37","-.313"
"94",14,"4/2/2020","-.506","-.358","-.308"
"95",14,"4/3/2020","-.472","-.344","-.301"
"96",14,"4/4/2020","-.447","-.333","-.296"
"97",14,"4/5/2020","-.438","-.326","-.289"
"98",15,"4/6/2020","-.414","-.318","-.285"
"99",15,"4/7/2020","-.408","-.315","-.289"
"100",15,"4/8/2020","-.407","-.304","-.295"
"101",15,"4/9/2020","-.406","-.299","-.296"
"102",15,"4/10/2020","-.397","-.288","-.298"
"103",15,"4/11/2020","-.407","-.279","-.296"
"104",15,"4/12/2020","-.429","-.305","-.317"
"105",16,"4/13/2020","-.438","-.314","-.318"
"106",16,"4/14/2020","-.429","-.305","-.307"
"107",16,"4/15/2020","-.405","-.295","-.29"
"108",16,"4/16/2020","-.391","-.284","-.277"
"109",16,"4/17/2020","-.394","-.284","-.265"
"110",16,"4/18/2020","-.394","-.296","-.257"
"111",16,"4/19/2020","-.349","-.268","-.227"
"112",17,"4/20/2020","-.339","-.266","-.222"
"113",17,"4/21/2020","-.315","-.229","-.199"
"114",17,"4/22/2020","-.338","-.23","-.206"
"115",17,"4/23/2020","-.341","-.232","-.213"
"116",17,"4/24/2020","-.378","-.238","-.219"
"117",17,"4/25/2020","-.38","-.224","-.222"
"118",17,"4/26/2020","-.405","-.219","-.226"
"119",18,"4/27/2020","-.406","-.204","-.218"
"120",18,"4/28/2020","-.412","-.232","-.235"
"121",18,"4/29/2020","-.419","-.227","-.224"
"122",18,"4/30/2020","-.42","-.215","-.212"
"123",18,"5/1/2020","-.377","-.2","-.199"
"124",18,"5/2/2020","-.351","-.189","-.191"
"125",18,"5/3/2020","-.345","-.187","-.184"
"126",19,"5/4/2020","-.334","-.169","-.173"
"127",19,"5/5/2020","-.329","-.167","-.167"
"128",19,"5/6/2020","-.326","-.161","-.165"
"129",19,"5/7/2020","-.318","-.162","-.161"
"130",19,"5/8/2020","-.336","-.158","-.159"
"131",19,"5/9/2020","-.346","-.155","-.15"
"132",19,"5/10/2020","-.351","-.154","-.156"
"133",20,"5/11/2020","-.357","-.177","-.17"
"134",20,"5/12/2020","-.382","-.175","-.173"
"135",20,"5/13/2020","-.364","-.171","-.169"
"136",20,"5/14/2020","-.367","-.169","-.167"
"137",20,"5/15/2020","-.363","-.165","-.165"
"138",20,"5/16/2020","-.345","-.158","-.167"
"139",20,"5/17/2020","-.33","-.143","-.157"
"140",21,"5/18/2020","-.329","-.116","-.142"
"141",21,"5/19/2020","-.31","-.113","-.138"
"142",21,"5/20/2020","-.299","-.101","-.135"
"143",21,"5/21/2020","-.283","-.0906","-.131"
"144",21,"5/22/2020","-.246","-.0766","-.124"
"145",21,"5/23/2020","-.29","-.0881","-.127"
"146",21,"5/24/2020","-.293","-.0977","-.13"
"147",22,"5/25/2020","-.297","-.114","-.136"
"148",22,"5/26/2020","-.273","-.11","-.137"
"149",22,"5/27/2020","-.276","-.0962","-.103"
"150",22,"5/28/2020","-.294","-.12","-.14"
"151",22,"5/29/2020","-.312","-.133","-.144"
"152",22,"5/30/2020","-.271","-.127","-.145"
"153",22,"5/31/2020","-.268","-.123","-.149"
"154",23,"6/1/2020","-.246","-.11","-.131"
"155",23,"6/2/2020","-.249","-.103","-.12"
"156",23,"6/3/2020","-.239","-.114","-.123"
"157",23,"6/4/2020","-.246","-.118","-.12"
"158",23,"6/5/2020","-.225","-.115","-.113"
"159",23,"6/6/2020","-.235","-.114","-.105"
"160",23,"6/7/2020","-.217","-.109","-.092"
"161",24,"6/8/2020","-.222","-.108","-.0953"
"162",24,"6/9/2020","-.231","-.108","-.102"
"163",24,"6/10/2020","-.231","-.0969","-.0957"
"164",24,"6/11/2020","-.192","-.0847","-.0937"
"165",24,"6/12/2020","-.209","-.0847","-.094"
"166",24,"6/13/2020","-.208","-.0776","-.0951"
"167",24,"6/14/2020","-.22","-.0761","-.101"
"168",25,"6/15/2020","-.227","-.0752","-.101"
"169",25,"6/16/2020","-.205","-.064","-.0888"
"170",25,"6/17/2020","-.206","-.0597","-.0824"
"171",25,"6/18/2020","-.21","-.0507","-.0744"
"172",25,"6/19/2020","-.204","-.0287","-.0666"
"173",25,"6/20/2020","-.206","-.0186","-.0578"
"174",25,"6/21/2020","-.196","-.014","-.0528"
"175",26,"6/22/2020","-.173","-.00675","-.0525"
"176",26,"6/23/2020","-.183","-.00725","-.0623"
"177",26,"6/24/2020","-.149","-.00115","-.0703"
"178",26,"6/25/2020","-.147","-.0207","-.0834"
"179",26,"6/26/2020","-.099","-.0341","-.0938"
"180",26,"6/27/2020","-.0528","-.045","-.103"
"181",26,"6/28/2020","-.0458","-.0539","-.109"
"182",27,"6/29/2020","-.0566","-.0547","-.106"
"183",27,"6/30/2020","-.0478","-.0471","-.0929"
"184",27,"7/1/2020","-.0715","-.0569","-.0847"
"185",27,"7/2/2020","-.1","-.0363","-.0702"
"186",27,"7/3/2020","-.136","-.051","-.0808"
"187",27,"7/4/2020","-.13","-.0233","-.0522"
"188",27,"7/5/2020","-.106","-.0114","-.051"
"189",28,"7/6/2020","-.0938","-.00381","-.0477"
"190",28,"7/7/2020","-.0825","-.00968","-.0539"
"191",28,"7/8/2020","-.0438","-.00999","-.0599"
"192",28,"7/9/2020","-.0273","-.0205","-.0676"
"193",28,"7/10/2020","-.0567","-.0229","-.0682"
"194",28,"7/11/2020","-.0479","-.0189","-.0691"
"195",28,"7/12/2020","-.0353","-.0145","-.0637"
"196",29,"7/13/2020","-.0406","-.0295","-.0697"
"197",29,"7/14/2020","-.0492","-.0269","-.0688"
"198",29,"7/15/2020","-.0377","-.0119","-.061"
"199",29,"7/16/2020","-.0441","-.0139","-.0593"
"200",29,"7/17/2020","-.0453","-.00428","-.0594"
"201",29,"7/18/2020","-.0661","-.00985","-.0631"
"202",29,"7/19/2020","-.0624","-.0119","-.0643"
"203",30,"7/20/2020","-.0694","-.00651","-.0654"
"204",30,"7/21/2020","-.0587","-.0079","-.0696"
"205",30,"7/22/2020","-.0791","-.00865","-.0738"
"206",30,"7/23/2020","-.09",".00205","-.072"
"207",30,"7/24/2020","-.0655",".00675","-.0644"
"208",30,"7/25/2020","-.064",".0134","-.0603"
"209",30,"7/26/2020","-.0681",".025","-.0575"
"210",31,"7/27/2020","-.0578",".0246","-.0597"
"211",31,"7/28/2020","-.0688",".0237","-.0618"
"212",31,"7/29/2020","-.0571",".0217","-.0619"
"213",31,"7/30/2020","-.0556",".0197","-.067"
"214",31,"7/31/2020","-.0589",".0113","-.068"
"215",31,"8/1/2020","-.0647","-.00259","-.0733"
"216",31,"8/2/2020","-.0486","-.011","-.0804"
"217",32,"8/3/2020","-.0262","-.00358","-.0709"
"218",32,"8/4/2020","-.0278","-.00171","-.0657"
"219",32,"8/5/2020","-.0385","-.00493","-.0653"
"220",32,"8/6/2020","-.0268",".000305","-.0595"
"221",32,"8/7/2020","-.0285",".00254","-.0588"
"222",32,"8/8/2020","-.0229",".0155","-.0495"
"223",32,"8/9/2020","-.0311",".0205","-.0381"
"224",33,"8/10/2020","-.0741",".0129","-.0434"
"225",33,"8/11/2020","-.0739",".00848","-.044"
"226",33,"8/12/2020","-.0521",".0108","-.041"
"227",33,"8/13/2020","-.0646",".0028","-.0407"
"228",33,"8/14/2020","-.0914","-.0061","-.0401"
"229",33,"8/15/2020","-.098","-.0201","-.0426"
"230",33,"8/16/2020","-.105","-.0186","-.0445"
"231",34,"8/17/2020","-.104","-.0299","-.0437"
"232",34,"8/18/2020","-.106","-.0333","-.0448"
"233",34,"8/19/2020","-.111","-.0284","-.045"
"234",34,"8/20/2020","-.099","-.0194","-.0456"
"235",34,"8/21/2020","-.0742","-.00419","-.045"
"236",34,"8/22/2020","-.0695",".012","-.0404"
"237",34,"8/23/2020","-.0618",".0156","-.0391"
"238",35,"8/24/2020","-.0547",".0268","-.0426"
"239",35,"8/25/2020","-.0352",".0307","-.0419"
"240",35,"8/26/2020","-.0461",".0299","-.0364"
"241",35,"8/27/2020","-.0516",".0244","-.0309"
"242",35,"8/28/2020","-.0515",".0149","-.0303"
"243",35,"8/29/2020","-.022",".0502","-.0325"
"244",35,"8/30/2020",".000343",".0612","-.0399"
"245",36,"8/31/2020",".0133",".0607","-.0365"
"246",36,"9/1/2020",".0076",".0713","-.0274"
"247",36,"9/2/2020",".00529",".0829","-.00124"
"248",36,"9/3/2020",".0058",".0713","-.0306"
"249",36,"9/4/2020",".00892",".0774","-.0328"
"250",36,"9/5/2020","-.0121",".0396","-.0331"
"251",36,"9/6/2020","-.0248",".0284","-.0247"
"252",37,"9/7/2020","-.0419",".011","-.0365"
"253",37,"9/8/2020","-.0616","-.00236","-.039"
"254",37,"9/9/2020","-.0531","-.0121","-.0488"
"255",37,"9/10/2020","-.0575","-.0161","-.0453"
"256",37,"9/11/2020","-.0545","-.022","-.0483"
"257",37,"9/12/2020","-.0423","-.0172","-.0454"
"258",37,"9/13/2020","-.0607","-.0152","-.0503"
"259",38,"9/14/2020","-.0361","-.00934","-.053"
"260",38,"9/15/2020","-.0292","-.000553","-.0509"
"261",38,"9/16/2020","-.0259",".00342","-.0559"
"262",38,"9/17/2020","-.0139",".0101","-.0556"
"263",38,"9/18/2020","-.0112",".0207","-.0493"
"264",38,"9/19/2020",".00943",".0399","-.0428"
"265",38,"9/20/2020",".0274",".0444","-.0386"
"266",39,"9/21/2020",".0158",".0384","-.0373"
"267",39,"9/22/2020","-.00346",".0354","-.041"
"268",39,"9/23/2020","-.0105",".0418","-.0346"
"269",39,"9/24/2020","-.00313",".0452","-.0325"
"270",39,"9/25/2020","-.0154",".04","-.0346"
"271",39,"9/26/2020","-.0258",".0368","-.0375"
"272",39,"9/27/2020","-.0541",".0293","-.0393"
"273",40,"9/28/2020","-.0391",".0268","-.0456"
"274",40,"9/29/2020","-.0595",".0232","-.0497"
"275",40,"9/30/2020","-.0704",".00963","-.0522"
"276",40,"10/1/2020","-.0629",".000325","-.0501"
"277",40,"10/2/2020","-.0685","-.000383","-.048"
"278",40,"10/3/2020","-.0664","-.00843","-.0461"
"279",40,"10/4/2020","-.0417","-.00315","-.0402"
"280",41,"10/5/2020","-.0383",".00255","-.0268"
"281",41,"10/6/2020","-.039",".00147","-.0185"
"282",41,"10/7/2020","-.0315","-.00226","-.0225"
"283",41,"10/8/2020","-.0486","-.00533","-.0251"
"284",41,"10/9/2020","-.0133",".00678","-.0233"
"285",41,"10/10/2020","-.0486",".000601","-.0279"
"286",41,"10/11/2020","-.0444",".00601","-.0329"
"287",42,"10/12/2020","-.0484","-.00355","-.0461"
"288",42,"10/13/2020","-.0214","-.000606","-.0388"
"289",42,"10/14/2020","-.023",".0148","-.0238"
"290",42,"10/15/2020","-.0147",".0198","-.0306"
"291",42,"10/16/2020","-.0308",".0111","-.0345"
"292",42,"10/17/2020","-.011",".0346","-.0333"
"293",42,"10/18/2020","-.00635",".0329","-.031"
"294",43,"10/19/2020","-.0139",".0361","-.0353"
"295",43,"10/20/2020","-.032",".0383","-.0342"
"296",43,"10/21/2020","-.0305",".0347","-.0363"
"297",43,"10/22/2020","-.046",".0374","-.0351"
"298",43,"10/23/2020","-.0469",".0381","-.033"
"299",43,"10/24/2020","-.033",".0255","-.0275"
"300",43,"10/25/2020","-.0341",".0267","-.0274"
"301",44,"10/26/2020","-.0269",".0227","-.0352"
"302",44,"10/27/2020","-.0108",".0293","-.0389"
"303",44,"10/28/2020","-.0218",".0236","-.0386"
"304",44,"10/29/2020","-.00986",".0236","-.0353"
"305",44,"10/30/2020","-.00779",".0206","-.0279"
"306",44,"10/31/2020","-.0167",".0286","-.0296"
"307",44,"11/1/2020","-.0247",".0193","-.0374"
"308",45,"11/2/2020","-.0194",".0326","-.0211"
"309",45,"11/3/2020","-.014",".0328","-.0175"
"310",45,"11/4/2020","-.0087",".0295","-.0273"
"311",45,"11/5/2020","-.0156",".0232","-.0354"
"312",45,"11/6/2020","-.0161",".0193","-.0426"
"313",45,"11/7/2020","-.0118",".0119","-.0413"
"314",45,"11/8/2020","-.0122",".0165","-.0334"
"315",46,"11/9/2020","-.0296","-.000392","-.0464"
"316",46,"11/10/2020","-.0492","-.00942","-.0467"
"317",46,"11/11/2020","-.0225",".00472","-.0278"
"318",46,"11/12/2020","-.0248","-.00362","-.0336"
"319",46,"11/13/2020","-.0215","-.00347","-.0243"
"320",46,"11/14/2020","-.000426",".00494","-.016"
"321",46,"11/15/2020","-.00752",".00767","-.0141"
"322",47,"11/16/2020",".0159",".00849","-.0137"
"323",47,"11/17/2020",".0265",".00649","-.0161"
"324",47,"11/18/2020",".0376",".0212","-.00629"
"325",47,"11/19/2020",".022",".0207","-.0124"
"326",47,"11/20/2020",".0276",".0277","-.0163"
"327",47,"11/21/2020",".00857",".0266","-.0216"
"328",47,"11/22/2020",".0224",".0324","-.0199"
"329",48,"11/23/2020",".00109",".0352","-.0167"
"330",48,"11/24/2020",".00642",".0583","-.00908"
"331",48,"11/25/2020",".000404",".0388","-.0334"
"332",48,"11/26/2020","-.0472",".0255","-.065"
"333",48,"11/27/2020","-.059","-.00789","-.0728"
"334",48,"11/28/2020","-.032",".113",".0148"
"335",48,"11/29/2020","-.0411","-.0162","-.0706"
"336",49,"11/30/2020","-.0689","-.0337","-.0824"
"337",49,"12/1/2020","-.0115",".00241","-.0305"
"338",49,"12/2/2020",".0162",".00144","-.0373"
"339",49,"12/3/2020",".055",".0484","-.014"
"340",49,"12/4/2020",".0746",".0575","-.0192"
"341",49,"12/5/2020",".0569",".0323","-.0277"
"342",49,"12/6/2020",".0626",".0262","-.0305"
"343",50,"12/7/2020",".0393",".0167","-.0396"
"344",50,"12/8/2020",".0264",".00913","-.0511"
"345",50,"12/9/2020",".0184",".0244","-.053"
"346",50,"12/10/2020",".0296",".0141","-.0383"
"347",50,"12/11/2020",".0382",".0212","-.0335"
"348",50,"12/12/2020",".0484",".0454","-.0327"
"349",50,"12/13/2020",".0387",".0429","-.0378"
"350",51,"12/14/2020",".0193",".0493","-.0441"
"351",51,"12/15/2020",".0616",".072","-.0379"
"352",51,"12/16/2020",".0749",".0698","-.0384"
"353",51,"12/17/2020",".0437",".0201","-.0425"
"354",51,"12/18/2020",".0127","-.000367","-.0418"
"355",51,"12/19/2020",".02",".0115","-.0393"
"356",51,"12/20/2020",".0165",".0141","-.0411"
"357",52,"12/21/2020",".0603",".0557","-.0126"
"358",52,"12/22/2020",".0627",".0838",".0132"
"359",52,"12/23/2020",".0686",".0621","-.00261"
"360",52,"12/24/2020",".108",".15",".00604"
"361",52,"12/25/2020",".0696",".0984","-.00031"
"362",52,"12/26/2020",".0683",".077","-.0153"
"363",52,"12/27/2020",".0595",".0706","-.0268"
"364",53,"12/28/2020",".0505",".0466","-.0424"
"365",53,"12/29/2020",".0202",".0109","-.0625"
"366",53,"12/30/2020","-.00266","-.00374","-.0611"
"367",53,"12/31/2020",".0676",".068","-.0569"
"368",53,"1/1/2021",".0523",".0604","-.041"
"369",53,"1/2/2021",".0462",".0526","-.0345"
"370",53,"1/3/2021",".0737",".0672","-.0211"
"371",1,"1/4/2021",".102",".0564","-.0301"
"372",1,"1/5/2021",".064",".0329","-.05"
"373",1,"1/6/2021",".062",".012",".00603"
"374",1,"1/7/2021",".134",".0713",".0132"
"375",1,"1/8/2021",".139",".0892",".0165"
"376",1,"1/9/2021",".184",".133",".0496"
"377",1,"1/10/2021",".18",".153",".0684"
"378",2,"1/11/2021",".131",".155",".0598"
"379",2,"1/12/2021",".136",".138",".0546"
"380",2,"1/13/2021",".149",".166",".0591"
"381",2,"1/14/2021",".178",".211",".0916"
"382",2,"1/15/2021",".148",".206",".0877"
"383",2,"1/16/2021",".109",".153",".0367"
"384",2,"1/17/2021",".143",".157",".047"
"385",3,"1/18/2021",".147",".221",".0689"
"386",3,"1/19/2021",".15",".118",".045"
"387",3,"1/20/2021",".152",".143",".044"
"388",3,"1/21/2021",".118",".12",".0164"
"389",3,"1/22/2021",".159",".107",".0163"
"390",3,"1/23/2021",".191",".15",".0626"
"391",3,"1/24/2021",".167",".137",".0398"
"392",4,"1/25/2021",".183",".126",".0183"
"393",4,"1/26/2021",".136",".118","-.00706"
"394",4,"1/27/2021",".086",".044","-.0279"
"395",4,"1/28/2021",".132",".0347","-.0347"
"396",4,"1/29/2021",".0579",".0471","-.014"
"397",4,"1/30/2021",".102",".0858",".0164"
"398",4,"1/31/2021",".106",".114",".0257"
"399",5,"2/1/2021",".0985",".116",".0284"
"400",5,"2/2/2021",".11",".0863",".0327"
"401",5,"2/3/2021",".135",".12",".0529"
"402",5,"2/4/2021",".135",".146",".0613"
"403",5,"2/5/2021",".19",".16",".0634"
"404",5,"2/6/2021",".172",".177",".0617"
"405",5,"2/7/2021",".158",".157",".0673"
"406",6,"2/8/2021",".15",".153",".0689"
"407",6,"2/9/2021",".148",".179",".0717"
"408",6,"2/10/2021",".118",".15",".0581"
"409",6,"2/11/2021",".0681",".12",".052"
"410",6,"2/12/2021",".0437",".109",".0551"
"411",6,"2/13/2021","-.00152",".094",".0442"
"412",6,"2/14/2021","-.00191",".0969",".0356"
"413",7,"2/15/2021","-.0023",".14",".0245"
"414",7,"2/16/2021",".0201",".11",".0171"
"415",7,"2/17/2021",".022",".128",".0152"
"416",7,"2/18/2021",".059",".164",".0054"
"417",7,"2/19/2021",".0878",".118","-.00836"
"418",7,"2/20/2021",".0987",".0962","-.00189"
"419",7,"2/21/2021",".127",".105",".00928"
"420",8,"2/22/2021",".168",".0971",".00586"
"421",8,"2/23/2021",".104",".0878",".00862"
"422",8,"2/24/2021",".0858",".08",".00732"
"423",8,"2/25/2021",".107",".0801",".0213"
"424",8,"2/26/2021",".0803",".0957",".0301"
"425",8,"2/27/2021",".051",".0988",".0233"
"426",8,"2/28/2021",".0447",".104",".0149"
"427",9,"3/1/2021",".0276",".0976",".0317"
"428",9,"3/2/2021",".0847",".133",".0466"
"429",9,"3/3/2021",".127",".14",".061"
"430",9,"3/4/2021",".126",".155",".0554"
"431",9,"3/5/2021",".157",".155",".0507"
"432",9,"3/6/2021",".173",".154",".0534"
"433",9,"3/7/2021",".185",".148",".0611"
"434",10,"3/8/2021",".205",".165",".0546"
"435",10,"3/9/2021",".159",".133",".0464"
"436",10,"3/10/2021",".133",".136",".038"
"437",10,"3/11/2021",".105",".106",".0394"
"438",10,"3/12/2021",".107",".114",".0458"
"439",10,"3/13/2021",".0961",".121",".0527"
"440",10,"3/14/2021",".0834",".122",".053"
"441",11,"3/15/2021",".0803",".122",".0559"
"442",11,"3/16/2021",".0953",".136",".0677"
"443",11,"3/17/2021",".129",".16",".0868"
"444",11,"3/18/2021",".171",".193",".0982"
"445",11,"3/19/2021",".182",".211",".107"
"446",11,"3/20/2021",".227",".22",".108"
"447",11,"3/21/2021",".215",".229",".116"
"448",12,"3/22/2021",".235",".257",".122"
"449",12,"3/23/2021",".243",".255",".116"
"450",12,"3/24/2021",".212",".222",".0977"
"451",12,"3/25/2021",".196",".206",".0883"
"452",12,"3/26/2021",".159",".18",".0784"
"453",12,"3/27/2021",".072",".167",".0696"
"454",12,"3/28/2021",".0482",".155",".0585"
"455",13,"3/29/2021",".0536",".145",".0499"
"456",13,"3/30/2021",".0323",".156",".0516"
"457",13,"3/31/2021",".0204",".162",".0596"
"458",13,"4/1/2021",".0271",".17",".0717"
"459",13,"4/2/2021",".0323",".198",".0816"
"460",13,"4/3/2021",".0991",".228",".0904"
"461",13,"4/4/2021",".108",".187",".0655"
"462",14,"4/5/2021",".0885",".19",".0748"
"463",14,"4/6/2021",".112",".191",".0789"
"464",14,"4/7/2021",".128",".19",".0739"
"465",14,"4/8/2021",".12",".186",".0601"
"466",14,"4/9/2021",".106",".163",".0459"
"467",14,"4/10/2021",".0608",".13",".0327"
"468",14,"4/11/2021",".05",".18",".0606"
"469",15,"4/12/2021",".0575",".182",".0627"
"470",15,"4/13/2021",".0533",".185",".0592"
"471",15,"4/14/2021",".0699",".19",".0579"
"472",15,"4/15/2021",".065",".176",".0554"
"473",15,"4/16/2021",".0556",".152",".0563"
"474",15,"4/17/2021",".0797",".158",".0639"
"475",15,"4/18/2021",".109",".15",".0669"
"476",16,"4/19/2021",".129",".134",".0547"
"477",16,"4/20/2021",".131",".105",".0481"
"478",16,"4/21/2021",".141",".151",".0758"
"479",16,"4/22/2021",".148",".167",".0796"
"480",16,"4/23/2021",".193",".188",".0788"
"481",16,"4/24/2021",".0831",".167",".072"
"482",16,"4/25/2021",".0789",".165",".0683"
"483",17,"4/26/2021",".0737",".173",".0715"
"484",17,"4/27/2021",".0724",".183",".0718"
"485",17,"4/28/2021",".0546",".119",".0368"
"486",17,"4/29/2021",".0468",".107",".044"
"487",17,"4/30/2021",".0439",".118",".0514"
"488",17,"5/1/2021",".14",".137",".0509"
"489",17,"5/2/2021",".15",".142",".054"
"490",18,"5/3/2021",".16",".144",".0644"
"491",18,"5/4/2021",".174",".163",".0771"
"492",18,"5/5/2021",".186",".165",".0851"
"493",18,"5/6/2021",".203",".178",".0792"
"494",18,"5/7/2021",".19",".177",".0794"
"495",18,"5/8/2021",".161",".19",".0905"
"496",18,"5/9/2021",".141",".185",".0857"
"497",19,"5/10/2021",".11",".181",".0776"
"498",19,"5/11/2021",".103",".162",".0673"
"499",19,"5/12/2021",".0873",".175",".0701"
"500",19,"5/13/2021",".103",".18",".0777"
"501",19,"5/14/2021",".0896",".176",".0804"
"502",19,"5/15/2021",".0943",".162",".07"
"503",19,"5/16/2021",".111",".178",".0763"
"504",20,"5/17/2021",".156",".194",".0852"
"505",20,"5/18/2021",".131",".208",".0934"
"506",20,"5/19/2021",".135",".191",".0898"
"507",20,"5/20/2021",".123",".19",".0867"
"508",20,"5/21/2021",".144",".181",".0822"
"509",20,"5/22/2021",".19",".184",".0843"
"510",20,"5/23/2021",".12",".174",".0792"
"511",21,"5/24/2021",".093",".159",".0671"
"512",21,"5/25/2021",".102",".161",".0657"
"513",21,"5/26/2021",".11",".173",".0721"
"514",21,"5/27/2021",".123",".206",".116"
"515",21,"5/28/2021",".14",".204",".0824"
"516",21,"5/29/2021",".124",".196",".0831"
"517",21,"5/30/2021",".176",".188",".0816"
"518",22,"5/31/2021",".185",".191",".0963"
"519",22,"6/1/2021",".194",".2",".0899"
"520",22,"6/2/2021",".225",".201",".0953"
"521",22,"6/3/2021",".238",".183",".0879"
"522",22,"6/4/2021",".197",".176",".0808"
"523",22,"6/5/2021",".225",".177",".0778"
"524",22,"6/6/2021",".238",".186",".0823"
"525",23,"6/7/2021",".249",".186",".089"
"526",23,"6/8/2021",".234",".182",".0805"
"527",23,"6/9/2021",".236",".18",".0699"
"528",23,"6/10/2021",".22",".188",".0729"
"529",23,"6/11/2021",".237",".177",".0706"
"530",23,"6/12/2021",".216",".166",".068"
"531",23,"6/13/2021",".235",".167",".0642"
"532",24,"6/14/2021",".221",".161",".0606"
