"","Week","Day","Suffolk","MA","US"
"60",9,"2/28/2020","-.0156",".0155","-.0359"
"61",9,"2/29/2020","-.0186",".0231","-.0184"
"62",9,"3/1/2020","-.0612","-.00608","-.0297"
"63",10,"3/2/2020","-.0216",".017","-.0126"
"64",10,"3/3/2020","-.0361",".014","-.00155"
"65",10,"3/4/2020","-.0165",".0252","-.00655"
"66",10,"3/5/2020",".000181",".0295","-.00956"
"67",10,"3/6/2020","-.00395",".0218","-.011"
"68",10,"3/7/2020","-.0104",".0135","-.00319"
"69",10,"3/8/2020",".00639",".039",".00999"
"70",11,"3/9/2020","-.0218",".0103","-.00262"
"71",11,"3/10/2020","-.0156",".0212","-.0143"
"72",11,"3/11/2020","-.0304","-.00169","-.0167"
"73",11,"3/12/2020","-.0471",".0193","-.00726"
"74",11,"3/13/2020","-.0643",".0373",".00438"
"75",11,"3/14/2020","-.0649",".0276","-.00205"
"76",11,"3/15/2020","-.0795",".00147","-.0177"
"77",12,"3/16/2020","-.0736",".0085","-.00852"
"78",12,"3/17/2020","-.097","-.0186","-.0146"
"79",12,"3/18/2020","-.108","-.0447","-.0305"
"80",12,"3/19/2020","-.178","-.0882","-.0607"
"81",12,"3/20/2020","-.163","-.118","-.1"
"82",12,"3/21/2020","-.228","-.159","-.136"
"83",12,"3/22/2020","-.252","-.176","-.16"
"84",13,"3/23/2020","-.286","-.207","-.204"
"85",13,"3/24/2020","-.319","-.241","-.235"
"86",13,"3/25/2020","-.348","-.268","-.257"
"87",13,"3/26/2020","-.374","-.296","-.276"
"88",13,"3/27/2020","-.428","-.345","-.3"
"89",13,"3/28/2020","-.485","-.362","-.316"
"90",13,"3/29/2020","-.498","-.372","-.326"
"91",14,"3/30/2020","-.521","-.386","-.329"
"92",14,"3/31/2020","-.525","-.374","-.322"
"93",14,"4/1/2020","-.51","-.361","-.315"
"94",14,"4/2/2020","-.506","-.349","-.31"
"95",14,"4/3/2020","-.472","-.335","-.303"
"96",14,"4/4/2020","-.447","-.323","-.297"
"97",14,"4/5/2020","-.438","-.318","-.291"
"98",15,"4/6/2020","-.414","-.31","-.287"
"99",15,"4/7/2020","-.408","-.307","-.291"
"100",15,"4/8/2020","-.407","-.296","-.297"
"101",15,"4/9/2020","-.406","-.292","-.298"
"102",15,"4/10/2020","-.397","-.279","-.3"
"103",15,"4/11/2020","-.407","-.269","-.298"
"104",15,"4/12/2020","-.429","-.293","-.319"
"105",16,"4/13/2020","-.438","-.303","-.32"
"106",16,"4/14/2020","-.429","-.294","-.31"
"107",16,"4/15/2020","-.405","-.279","-.294"
"108",16,"4/16/2020","-.391","-.267","-.281"
"109",16,"4/17/2020","-.394","-.267","-.269"
"110",16,"4/18/2020","-.394","-.281","-.26"
"111",16,"4/19/2020","-.349","-.253","-.231"
"112",17,"4/20/2020","-.339","-.25","-.225"
"113",17,"4/21/2020","-.315","-.213","-.202"
"114",17,"4/22/2020","-.338","-.216","-.21"
"115",17,"4/23/2020","-.341","-.219","-.217"
"116",17,"4/24/2020","-.378","-.223","-.222"
"117",17,"4/25/2020","-.38","-.209","-.225"
"118",17,"4/26/2020","-.405","-.203","-.229"
"119",18,"4/27/2020","-.406","-.188","-.221"
"120",18,"4/28/2020","-.412","-.216","-.238"
"121",18,"4/29/2020","-.419","-.209","-.227"
"122",18,"4/30/2020","-.42","-.198","-.215"
"123",18,"5/1/2020","-.377","-.181","-.203"
"124",18,"5/2/2020","-.351","-.167","-.195"
"125",18,"5/3/2020","-.345","-.163","-.187"
"126",19,"5/4/2020","-.334","-.146","-.176"
"127",19,"5/5/2020","-.329","-.143","-.17"
"128",19,"5/6/2020","-.326","-.141","-.168"
"129",19,"5/7/2020","-.318","-.141","-.164"
"130",19,"5/8/2020","-.336","-.141","-.162"
"131",19,"5/9/2020","-.346","-.142","-.153"
"132",19,"5/10/2020","-.351","-.147","-.159"
"133",20,"5/11/2020","-.357","-.167","-.173"
"134",20,"5/12/2020","-.382","-.171","-.176"
"135",20,"5/13/2020","-.364","-.162","-.172"
"136",20,"5/14/2020","-.367","-.157","-.171"
"137",20,"5/15/2020","-.363","-.148","-.168"
"138",20,"5/16/2020","-.345","-.138","-.17"
"139",20,"5/17/2020","-.33","-.118","-.16"
"140",21,"5/18/2020","-.329","-.0916","-.145"
"141",21,"5/19/2020","-.31","-.0826","-.141"
"142",21,"5/20/2020","-.299","-.0745","-.139"
"143",21,"5/21/2020","-.283","-.0636","-.134"
"144",21,"5/22/2020","-.246","-.0518","-.127"
"145",21,"5/23/2020","-.29","-.0631","-.13"
"146",21,"5/24/2020","-.293","-.0729","-.133"
"147",22,"5/25/2020","-.297","-.0868","-.139"
"148",22,"5/26/2020","-.273","-.0851","-.14"
"149",22,"5/27/2020","-.276","-.0677","-.106"
"150",22,"5/28/2020","-.294","-.0955","-.143"
"151",22,"5/29/2020","-.312","-.105","-.147"
"152",22,"5/30/2020","-.271","-.0987","-.148"
"153",22,"5/31/2020","-.268","-.0952","-.152"
"154",23,"6/1/2020","-.246","-.0813","-.134"
"155",23,"6/2/2020","-.249","-.0752","-.123"
"156",23,"6/3/2020","-.239","-.0849","-.126"
"157",23,"6/4/2020","-.246","-.0878","-.122"
"158",23,"6/5/2020","-.225","-.0857","-.116"
"159",23,"6/6/2020","-.235","-.0872","-.108"
"160",23,"6/7/2020","-.217","-.0822","-.0953"
"161",24,"6/8/2020","-.222","-.0819","-.0985"
"162",24,"6/9/2020","-.231","-.0817","-.105"
"163",24,"6/10/2020","-.231","-.071","-.0988"
"164",24,"6/11/2020","-.192","-.061","-.0968"
"165",24,"6/12/2020","-.209","-.0623","-.097"
"166",24,"6/13/2020","-.208","-.054","-.098"
"167",24,"6/14/2020","-.22","-.0534","-.103"
"168",25,"6/15/2020","-.227","-.0506","-.104"
"169",25,"6/16/2020","-.205","-.0398","-.0917"
"170",25,"6/17/2020","-.206","-.0348","-.0853"
"171",25,"6/18/2020","-.21","-.0254","-.0773"
"172",25,"6/19/2020","-.204","-.0038","-.0694"
"173",25,"6/20/2020","-.206",".00702","-.0607"
"174",25,"6/21/2020","-.196",".0112","-.0557"
"175",26,"6/22/2020","-.173",".0176","-.0552"
"176",26,"6/23/2020","-.183",".0167","-.065"
"177",26,"6/24/2020","-.149",".0211","-.073"
"178",26,"6/25/2020","-.147",".00289","-.086"
"179",26,"6/26/2020","-.099","-.0107","-.0961"
"180",26,"6/27/2020","-.0528","-.0237","-.105"
"181",26,"6/28/2020","-.0458","-.0327","-.112"
"182",27,"6/29/2020","-.0566","-.0344","-.108"
"183",27,"6/30/2020","-.0478","-.0266","-.0949"
"184",27,"7/1/2020","-.0715","-.0342","-.0866"
"185",27,"7/2/2020","-.1","-.0142","-.0721"
"186",27,"7/3/2020","-.136","-.03","-.0825"
"187",27,"7/4/2020","-.13","-.000864","-.0541"
"188",27,"7/5/2020","-.106",".0106","-.0528"
"189",28,"7/6/2020","-.0938",".0183","-.0499"
"190",28,"7/7/2020","-.0825",".0128","-.056"
"191",28,"7/8/2020","-.0438",".0108","-.062"
"192",28,"7/9/2020","-.0273","-.000611","-.0698"
"193",28,"7/10/2020","-.0567","-.00224","-.0706"
"194",28,"7/11/2020","-.0479",".00284","-.0714"
"195",28,"7/12/2020","-.0353",".00873","-.0662"
"196",29,"7/13/2020","-.0406","-.0055","-.072"
"197",29,"7/14/2020","-.0492","-.00378","-.071"
"198",29,"7/15/2020","-.0377",".01","-.0632"
"199",29,"7/16/2020","-.0441",".00812","-.0615"
"200",29,"7/17/2020","-.0453",".0168","-.0615"
"201",29,"7/18/2020","-.0661",".0105","-.0653"
"202",29,"7/19/2020","-.0624",".00632","-.0665"
"203",30,"7/20/2020","-.0694",".0101","-.0675"
"204",30,"7/21/2020","-.0587",".00789","-.0718"
"205",30,"7/22/2020","-.0791",".00876","-.0761"
"206",30,"7/23/2020","-.09",".0164","-.0745"
"207",30,"7/24/2020","-.0655",".0207","-.0669"
"208",30,"7/25/2020","-.064",".0257","-.0628"
"209",30,"7/26/2020","-.0681",".0369","-.0601"
"210",31,"7/27/2020","-.0578",".0358","-.0617"
"211",31,"7/28/2020","-.0688",".0357","-.0632"
"212",31,"7/29/2020","-.0571",".0314","-.0627"
"213",31,"7/30/2020","-.0556",".0299","-.0672"
"214",31,"7/31/2020","-.0589",".0216","-.0677"
"215",31,"8/1/2020","-.0647",".00781","-.0723"
"216",31,"8/2/2020","-.0486","-.00133","-.079"
"217",32,"8/3/2020","-.0262",".00529","-.0696"
"218",32,"8/4/2020","-.0278",".0047","-.0646"
"219",32,"8/5/2020","-.0385","-.00112","-.0641"
"220",32,"8/6/2020","-.0268",".00312","-.0584"
"221",32,"8/7/2020","-.0285",".00273","-.0579"
"222",32,"8/8/2020","-.0229",".015","-.0487"
"223",32,"8/9/2020","-.0311",".0195","-.0374"
"224",33,"8/10/2020","-.0741",".012","-.0427"
"225",33,"8/11/2020","-.0739",".00755","-.0433"
"226",33,"8/12/2020","-.0521",".0112","-.0404"
"227",33,"8/13/2020","-.0646",".00274","-.0401"
"228",33,"8/14/2020","-.0914","-.00554","-.0394"
"229",33,"8/15/2020","-.098","-.0208","-.0418"
"230",33,"8/16/2020","-.105","-.021","-.0437"
"231",34,"8/17/2020","-.104","-.0373","-.0427"
"232",34,"8/18/2020","-.106","-.0435","-.0436"
"233",34,"8/19/2020","-.111","-.0409","-.0436"
"234",34,"8/20/2020","-.099","-.0342","-.0442"
"235",34,"8/21/2020","-.0742","-.0231","-.0434"
"236",34,"8/22/2020","-.0695","-.00966","-.0388"
"237",34,"8/23/2020","-.0618","-.00774","-.0375"
"238",35,"8/24/2020","-.0547",".00423","-.041"
"239",35,"8/25/2020","-.0352",".00779","-.0404"
"240",35,"8/26/2020","-.0461",".00588","-.035"
"241",35,"8/27/2020","-.0516",".000312","-.0294"
"242",35,"8/28/2020","-.0515","-.00863","-.0289"
"243",35,"8/29/2020","-.022",".0264","-.0312"
"244",35,"8/30/2020",".000344",".039","-.0385"
"245",36,"8/31/2020",".0133",".0406","-.0351"
"246",36,"9/1/2020",".0076",".0542","-.0258"
"247",36,"9/2/2020",".00529",".0693",".000472"
"248",36,"9/3/2020",".0058",".0572","-.0291"
"249",36,"9/4/2020",".00892",".064","-.0314"
"250",36,"9/5/2020","-.0121",".0283","-.0317"
"251",36,"9/6/2020","-.0248",".0171","-.0235"
"252",37,"9/7/2020","-.0421",".00236","-.0354"
"253",37,"9/8/2020","-.0618","-.0148","-.0381"
"254",37,"9/9/2020","-.0536","-.0244","-.0478"
"255",37,"9/10/2020","-.0583","-.026","-.0443"
"256",37,"9/11/2020","-.0556","-.0328","-.0472"
"257",37,"9/12/2020","-.0436","-.029","-.0442"
"258",37,"9/13/2020","-.0623","-.0273","-.0489"
"259",38,"9/14/2020","-.0379","-.0221","-.0517"
"260",38,"9/15/2020","-.031","-.011","-.0495"
"261",38,"9/16/2020","-.0276","-.00849","-.0547"
"262",38,"9/17/2020","-.0156","-.00199","-.0543"
"263",38,"9/18/2020","-.013",".00974","-.0478"
"264",38,"9/19/2020",".00772",".0282","-.0412"
"265",38,"9/20/2020",".0257",".0327","-.0371"
"266",39,"9/21/2020",".0141",".0278","-.0358"
"267",39,"9/22/2020","-.00511",".0235","-.0395"
"268",39,"9/23/2020","-.0121",".0301","-.033"
"269",39,"9/24/2020","-.00479",".032","-.0309"
"270",39,"9/25/2020","-.017",".027","-.033"
"271",39,"9/26/2020","-.0274",".0233","-.0361"
"272",39,"9/27/2020","-.0556",".0161","-.0377"
"273",40,"9/28/2020","-.0478",".0131","-.0441"
"274",40,"9/29/2020","-.0745",".00782","-.0484"
"275",40,"9/30/2020","-.0925","-.00415","-.051"
"276",40,"10/1/2020","-.0933","-.0125","-.0489"
"277",40,"10/2/2020","-.107","-.0143","-.0469"
"278",40,"10/3/2020","-.112","-.0211","-.0448"
"279",40,"10/4/2020","-.0952","-.0167","-.039"
"280",41,"10/5/2020","-.0921","-.0115","-.0254"
"281",41,"10/6/2020","-.0927","-.0104","-.0168"
"282",41,"10/7/2020","-.0857","-.0141","-.0208"
"283",41,"10/8/2020","-.102","-.0182","-.0234"
"284",41,"10/9/2020","-.0685","-.00748","-.0216"
"285",41,"10/10/2020","-.102","-.0152","-.0263"
"286",41,"10/11/2020","-.0979","-.0104","-.0314"
"287",42,"10/12/2020","-.102","-.0212","-.0445"
"288",42,"10/13/2020","-.0761","-.0186","-.0372"
"289",42,"10/14/2020","-.0777","-.00383","-.0221"
"290",42,"10/15/2020","-.0698","-.000543","-.0289"
"291",42,"10/16/2020","-.085","-.00973","-.0328"
"292",42,"10/17/2020","-.0663",".0144","-.0315"
"293",42,"10/18/2020","-.0619",".0132","-.0291"
"294",43,"10/19/2020","-.0691",".016","-.0334"
"295",43,"10/20/2020","-.0861",".0173","-.0323"
"296",43,"10/21/2020","-.0847",".0141","-.0342"
"297",43,"10/22/2020","-.0993",".0188","-.033"
"298",43,"10/23/2020","-.1",".0204","-.031"
"299",43,"10/24/2020","-.0871",".00712","-.0255"
"300",43,"10/25/2020","-.0881",".0056","-.0254"
"301",44,"10/26/2020","-.0813",".00181","-.0331"
"302",44,"10/27/2020","-.0661",".00728","-.0369"
"303",44,"10/28/2020","-.0765",".0013","-.0366"
"304",44,"10/29/2020","-.0652","-.000452","-.0333"
"305",44,"10/30/2020","-.0633","-.00437","-.0261"
"306",44,"10/31/2020","-.0717",".00395","-.0278"
"307",44,"11/1/2020","-.0792","-.00268","-.0356"
"308",45,"11/2/2020","-.0742",".00881","-.0192"
"309",45,"11/3/2020","-.0692",".0103","-.0155"
"310",45,"11/4/2020","-.0641",".00527","-.0253"
"311",45,"11/5/2020","-.0706","-.000307","-.0335"
"312",45,"11/6/2020","-.0711","-.00143","-.0406"
"313",45,"11/7/2020","-.0671","-.00868","-.0394"
"314",45,"11/8/2020","-.0674","-.00362","-.0315"
"315",46,"11/9/2020","-.0839","-.0177","-.0447"
"316",46,"11/10/2020","-.102","-.0266","-.045"
"317",46,"11/11/2020","-.0771","-.0116","-.026"
"318",46,"11/12/2020","-.0793","-.0214","-.0318"
"319",46,"11/13/2020","-.0762","-.023","-.0225"
"320",46,"11/14/2020","-.0563","-.0149","-.014"
"321",46,"11/15/2020","-.063","-.0134","-.0121"
"322",47,"11/16/2020","-.0409","-.014","-.0117"
"323",47,"11/17/2020","-.0309","-.0159","-.0139"
"324",47,"11/18/2020","-.0204","-.00121","-.00413"
"325",47,"11/19/2020","-.0352",".0000814","-.0104"
"326",47,"11/20/2020","-.0298",".00908","-.0142"
"327",47,"11/21/2020","-.0478",".0077","-.0195"
"328",47,"11/22/2020","-.0348",".0142","-.0178"
"329",48,"11/23/2020","-.0549",".0183","-.0148"
"330",48,"11/24/2020","-.0499",".0406","-.00732"
"331",48,"11/25/2020","-.0555",".021","-.0316"
"332",48,"11/26/2020","-.1",".00902","-.063"
"333",48,"11/27/2020","-.112","-.025","-.0712"
"334",48,"11/28/2020","-.0862",".0953",".0167"
"335",48,"11/29/2020","-.0947","-.034","-.0689"
"336",49,"11/30/2020","-.121","-.0463","-.0811"
"337",49,"12/1/2020","-.0667","-.0138","-.0287"
"338",49,"12/2/2020","-.0406","-.0121","-.0355"
"339",49,"12/3/2020","-.00397",".0311","-.0121"
"340",49,"12/4/2020",".0145",".0386","-.0173"
"341",49,"12/5/2020","-.00218",".0127","-.0258"
"342",49,"12/6/2020",".00323",".00745","-.0286"
"343",50,"12/7/2020","-.0188","-.00188","-.0377"
"344",50,"12/8/2020","-.031","-.0119","-.0493"
"345",50,"12/9/2020","-.0385",".000215","-.0512"
"346",50,"12/10/2020","-.0279","-.012","-.0365"
"347",50,"12/11/2020","-.0199","-.00572","-.0318"
"348",50,"12/12/2020","-.0103",".0182","-.0309"
"349",50,"12/13/2020","-.0193",".0152","-.0359"
"350",51,"12/14/2020","-.0377",".02","-.0421"
"351",51,"12/15/2020",".00227",".0417","-.036"
"352",51,"12/16/2020",".0148",".0409","-.0366"
"353",51,"12/17/2020","-.0146","-.00622","-.0406"
"354",51,"12/18/2020","-.044","-.0265","-.0398"
"355",51,"12/19/2020","-.037","-.0146","-.0373"
"356",51,"12/20/2020","-.0403","-.0131","-.0391"
"357",52,"12/21/2020",".00102",".0265","-.0105"
"358",52,"12/22/2020",".00333",".0529",".0153"
"359",52,"12/23/2020",".00882",".0317","-.000604"
"360",52,"12/24/2020",".0458",".116",".00812"
"361",52,"12/25/2020",".00977",".0666",".0017"
"362",52,"12/26/2020",".00855",".047","-.0134"
"363",52,"12/27/2020",".000261",".0418","-.025"
"364",53,"12/28/2020","-.00828",".0186","-.0409"
"365",53,"12/29/2020","-.0368","-.0174","-.0611"
"366",53,"12/30/2020","-.0584","-.0307","-.0598"
"367",53,"12/31/2020",".00794",".0353","-.0554"
"368",53,"1/1/2021","-.0065",".0389","-.0387"
"369",53,"1/2/2021","-.0123",".0289","-.0325"
"370",53,"1/3/2021",".0137",".0396","-.0195"
"371",1,"1/4/2021",".0408",".0309","-.0285"
"372",1,"1/5/2021",".00448",".00985","-.0483"
"373",1,"1/6/2021",".00265","-.0104",".00786"
"374",1,"1/7/2021",".0708",".0439",".0151"
"375",1,"1/8/2021",".0751",".0609",".0182"
"376",1,"1/9/2021",".118",".109",".0515"
"377",1,"1/10/2021",".114",".13",".0703"
"378",2,"1/11/2021",".0674",".125",".0616"
"379",2,"1/12/2021",".0723",".109",".0565"
"380",2,"1/13/2021",".0845",".137",".0611"
"381",2,"1/14/2021",".112",".181",".0937"
"382",2,"1/15/2021",".0838",".174",".0898"
"383",2,"1/16/2021",".0471",".122",".0387"
"384",2,"1/17/2021",".0793",".125",".0493"
"385",3,"1/18/2021",".0825",".184",".0711"
"386",3,"1/19/2021",".0858",".0877",".0474"
"387",3,"1/20/2021",".0875",".11",".0464"
"388",3,"1/21/2021",".0558",".0879",".0187"
"389",3,"1/22/2021",".0939",".076",".0187"
"390",3,"1/23/2021",".125",".114",".0653"
"391",3,"1/24/2021",".102",".104",".0422"
"392",4,"1/25/2021",".117",".0941",".0208"
"393",4,"1/26/2021",".0724",".0871","-.00442"
"394",4,"1/27/2021",".0253",".0153","-.0252"
"395",4,"1/28/2021",".069",".00765","-.0322"
"396",4,"1/29/2021","-.00122",".0211","-.0117"
"397",4,"1/30/2021",".0403",".0607",".0186"
"398",4,"1/31/2021",".044",".0883",".0279"
"399",5,"2/1/2021",".0371",".0876",".0306"
"400",5,"2/2/2021",".048",".0573",".035"
"401",5,"2/3/2021",".0711",".09",".055"
"402",5,"2/4/2021",".0719",".116",".0637"
"403",5,"2/5/2021",".124",".131",".0661"
"404",5,"2/6/2021",".106",".145",".0646"
"405",5,"2/7/2021",".0928",".124",".0702"
"406",6,"2/8/2021",".0857",".121",".0716"
"407",6,"2/9/2021",".084",".145",".0742"
"408",6,"2/10/2021",".0555",".118",".0605"
"409",6,"2/11/2021",".00838",".0878",".0545"
"410",6,"2/12/2021","-.0147",".0792",".0573"
"411",6,"2/13/2021","-.0573",".0658",".0462"
"412",6,"2/14/2021","-.0577",".0697",".0378"
"413",7,"2/15/2021","-.0581",".11",".0275"
"414",7,"2/16/2021","-.037",".0829",".02"
"415",7,"2/17/2021","-.0352",".0992",".0187"
"416",7,"2/18/2021","-.000249",".131",".00895"
"417",7,"2/19/2021",".027",".0824","-.00461"
"418",7,"2/20/2021",".0373",".0628",".00214"
"419",7,"2/21/2021",".0644",".0707",".0132"
"420",8,"2/22/2021",".102",".0636",".0103"
"421",8,"2/23/2021",".0421",".0536",".0128"
"422",8,"2/24/2021",".0251",".0469",".0114"
"423",8,"2/25/2021",".0455",".049",".0254"
"424",8,"2/26/2021",".0199",".0615",".0346"
"425",8,"2/27/2021","-.00775",".0631",".0281"
"426",8,"2/28/2021","-.0137",".0683",".0201"
"427",9,"3/1/2021","-.0298",".0644",".0372"
"428",9,"3/2/2021",".024",".0982",".0523"
"429",9,"3/3/2021",".0641",".104",".0668"
"430",9,"3/4/2021",".0635",".119",".0613"
"431",9,"3/5/2021",".0922",".123",".0566"
"432",9,"3/6/2021",".107",".123",".0592"
"433",9,"3/7/2021",".118",".12",".0669"
"434",10,"3/8/2021",".137",".136",".0605"
"435",10,"3/9/2021",".0939",".105",".0525"
"436",10,"3/10/2021",".07",".11",".0444"
"437",10,"3/11/2021",".0435",".0792",".0462"
"438",10,"3/12/2021",".0452",".0861",".053"
"439",10,"3/13/2021",".0348",".0954",".0599"
"440",10,"3/14/2021",".0228",".0956",".0603"
"441",11,"3/15/2021",".0199",".0962",".0629"
"442",11,"3/16/2021",".034",".111",".075"
"443",11,"3/17/2021",".0655",".136",".0942"
"444",11,"3/18/2021",".105",".166",".106"
"445",11,"3/19/2021",".116",".183",".114"
"446",11,"3/20/2021",".158",".189",".116"
"447",11,"3/21/2021",".147",".195",".124"
"448",12,"3/22/2021",".166",".22",".13"
"449",12,"3/23/2021",".174",".219",".124"
"450",12,"3/24/2021",".144",".188",".106"
"451",12,"3/25/2021",".129",".175",".0965"
"452",12,"3/26/2021",".094",".154",".0866"
"453",12,"3/27/2021",".0121",".142",".0776"
"454",12,"3/28/2021","-.0104",".133",".0663"
"455",13,"3/29/2021","-.0053",".125",".0574"
"456",13,"3/30/2021","-.0254",".135",".0591"
"457",13,"3/31/2021","-.0366",".14",".0673"
"458",13,"4/1/2021","-.0303",".146",".0795"
"459",13,"4/2/2021","-.0254",".173",".0892"
"460",13,"4/3/2021",".0377",".2",".0982"
"461",13,"4/4/2021",".0457",".159",".0732"
"462",14,"4/5/2021",".0276",".158",".0826"
"463",14,"4/6/2021",".0497",".159",".0868"
"464",14,"4/7/2021",".0653",".157",".0819"
"465",14,"4/8/2021",".0572",".152",".0679"
"466",14,"4/9/2021",".0442",".131",".0539"
"467",14,"4/10/2021",".00146",".103",".0405"
"468",14,"4/11/2021","-.00867",".155",".0686"
"469",15,"4/12/2021","-.00162",".159",".0708"
"470",15,"4/13/2021","-.00561",".163",".0673"
"471",15,"4/14/2021",".01",".167",".0659"
"472",15,"4/15/2021",".00543",".158",".0632"
"473",15,"4/16/2021","-.0034",".136",".0643"
"474",15,"4/17/2021",".0193",".139",".072"
"475",15,"4/18/2021",".0467",".128",".0751"
"476",16,"4/19/2021",".0658",".11",".0629"
"477",16,"4/20/2021",".0675",".083",".0563"
"478",16,"4/21/2021",".0769",".128",".0843"
"479",16,"4/22/2021",".0841",".14",".0882"
"480",16,"4/23/2021",".127",".158",".0873"
"481",16,"4/24/2021",".0226",".14",".0804"
"482",16,"4/25/2021",".0186",".139",".0766"
"483",17,"4/26/2021",".0136",".149",".0799"
"484",17,"4/27/2021",".0124",".157",".08"
"485",17,"4/28/2021","-.00436",".0963",".0448"
"486",17,"4/29/2021","-.0117",".088",".052"
"487",17,"4/30/2021","-.0145",".101",".0594"
"488",17,"5/1/2021",".0332",".121",".0591"
"489",17,"5/2/2021",".0856",".13",".0626"
"490",18,"5/3/2021",".0956",".133",".073"
"491",18,"5/4/2021",".108",".151",".0858"
"492",18,"5/5/2021",".12",".153",".094"
"493",18,"5/6/2021",".136",".158",".088"
"494",18,"5/7/2021",".123",".154",".0884"
"495",18,"5/8/2021",".0959",".159",".0995"
"496",18,"5/9/2021",".077",".148",".0944"
"497",19,"5/10/2021",".0481",".142",".0861"
"498",19,"5/11/2021",".0409",".128",".0758"
"499",19,"5/12/2021",".0265",".136",".0785"
"500",19,"5/13/2021",".0413",".149",".0863"
"501",19,"5/14/2021",".0287",".154",".0889"
"502",19,"5/15/2021",".0331",".15",".0785"
"503",19,"5/16/2021",".0484",".172",".0849"
"504",20,"5/17/2021",".0909",".191",".094"
"505",20,"5/18/2021",".0675",".204",".102"
"506",20,"5/19/2021",".0712",".196",".0987"
"507",20,"5/20/2021",".0597",".19",".0954"
"508",20,"5/21/2021",".0802",".182",".0909"
"509",20,"5/22/2021",".124",".182",".0931"
"510",20,"5/23/2021",".0575",".17",".0878"
"511",21,"5/24/2021",".0319",".156",".0756"
"512",21,"5/25/2021",".0403",".158",".0741"
"513",21,"5/26/2021",".0476",".169",".0805"
"514",21,"5/27/2021",".0599",".202",".125"
"515",21,"5/28/2021",".0767",".195",".0908"
"516",21,"5/29/2021",".0611",".188",".0914"
"517",21,"5/30/2021",".11",".182",".09"
"518",22,"5/31/2021",".119",".183",".105"
"519",22,"6/1/2021",".127",".195",".0985"
"520",22,"6/2/2021",".157",".196",".104"
"521",22,"6/3/2021",".169",".182",".0965"
"522",22,"6/4/2021",".13",".175",".0894"
"523",22,"6/5/2021",".157",".177",".0865"
"524",22,"6/6/2021",".169",".185",".091"
"525",23,"6/7/2021",".179",".185",".0975"
"526",23,"6/8/2021",".165",".18",".0888"
