"","Week","Day","Suffolk","MA","US"
"60",9,"2/28/2020","-.0156",".0156","-.036"
"61",9,"2/29/2020","-.0186",".0231","-.0184"
"62",9,"3/1/2020","-.0612","-.00598","-.0297"
"63",10,"3/2/2020","-.0216",".0171","-.0127"
"64",10,"3/3/2020","-.0361",".0141","-.00145"
"65",10,"3/4/2020","-.0165",".0252","-.00665"
"66",10,"3/5/2020",".000181",".0296","-.00981"
"67",10,"3/6/2020","-.00395",".0219","-.0112"
"68",10,"3/7/2020","-.0104",".0136","-.00339"
"69",10,"3/8/2020",".00639",".039",".01"
"70",11,"3/9/2020","-.0218",".0102","-.00235"
"71",11,"3/10/2020","-.0156",".0211","-.014"
"72",11,"3/11/2020","-.0649","-.00178","-.0164"
"73",11,"3/12/2020","-.0471",".0192","-.00676"
"74",11,"3/13/2020","-.0643",".0371",".00498"
"75",11,"3/14/2020","-.0649",".0273","-.00148"
"76",11,"3/15/2020","-.0795",".0012","-.0171"
"77",12,"3/16/2020","-.0736",".00817","-.00779"
"78",12,"3/17/2020","-.097","-.0189","-.0138"
"79",12,"3/18/2020","-.108","-.0452","-.0295"
"80",12,"3/19/2020","-.159","-.0887","-.0597"
"81",12,"3/20/2020","-.163","-.119","-.099"
"82",12,"3/21/2020","-.228","-.159","-.135"
"83",12,"3/22/2020","-.252","-.177","-.159"
"84",13,"3/23/2020","-.286","-.207","-.203"
"85",13,"3/24/2020","-.319","-.241","-.233"
"86",13,"3/25/2020","-.348","-.268","-.255"
"87",13,"3/26/2020","-.374","-.296","-.275"
"88",13,"3/27/2020","-.428","-.345","-.298"
"89",13,"3/28/2020","-.485","-.362","-.314"
"90",13,"3/29/2020","-.498","-.372","-.324"
"91",14,"3/30/2020","-.521","-.387","-.327"
"92",14,"3/31/2020","-.525","-.374","-.32"
"93",14,"4/1/2020","-.51","-.361","-.313"
"94",14,"4/2/2020","-.506","-.35","-.308"
"95",14,"4/3/2020","-.472","-.335","-.301"
"96",14,"4/4/2020","-.447","-.324","-.295"
"97",14,"4/5/2020","-.438","-.319","-.289"
"98",15,"4/6/2020","-.414","-.31","-.285"
"99",15,"4/7/2020","-.408","-.307","-.289"
"100",15,"4/8/2020","-.407","-.297","-.294"
"101",15,"4/9/2020","-.406","-.293","-.296"
"102",15,"4/10/2020","-.397","-.279","-.298"
"103",15,"4/11/2020","-.407","-.269","-.295"
"104",15,"4/12/2020","-.429","-.294","-.316"
"105",16,"4/13/2020","-.438","-.303","-.317"
"106",16,"4/14/2020","-.429","-.294","-.307"
"107",16,"4/15/2020","-.405","-.279","-.29"
"108",16,"4/16/2020","-.391","-.268","-.277"
"109",16,"4/17/2020","-.394","-.268","-.265"
"110",16,"4/18/2020","-.394","-.281","-.256"
"111",16,"4/19/2020","-.349","-.253","-.226"
"112",17,"4/20/2020","-.339","-.251","-.221"
"113",17,"4/21/2020","-.315","-.213","-.198"
"114",17,"4/22/2020","-.338","-.216","-.205"
"115",17,"4/23/2020","-.341","-.219","-.213"
"116",17,"4/24/2020","-.378","-.224","-.218"
"117",17,"4/25/2020","-.38","-.21","-.221"
"118",17,"4/26/2020","-.405","-.204","-.226"
"119",18,"4/27/2020","-.406","-.188","-.218"
"120",18,"4/28/2020","-.412","-.216","-.235"
"121",18,"4/29/2020","-.419","-.208","-.224"
"122",18,"4/30/2020","-.42","-.195","-.212"
"123",18,"5/1/2020","-.377","-.177","-.199"
"124",18,"5/2/2020","-.351","-.161","-.191"
"125",18,"5/3/2020","-.345","-.155","-.184"
"126",19,"5/4/2020","-.334","-.137","-.173"
"127",19,"5/5/2020","-.329","-.133","-.166"
"128",19,"5/6/2020","-.326","-.131","-.164"
"129",19,"5/7/2020","-.318","-.132","-.161"
"130",19,"5/8/2020","-.336","-.132","-.159"
"131",19,"5/9/2020","-.346","-.133","-.149"
"132",19,"5/10/2020","-.351","-.138","-.155"
"133",20,"5/11/2020","-.357","-.159","-.169"
"134",20,"5/12/2020","-.382","-.162","-.172"
"135",20,"5/13/2020","-.364","-.154","-.168"
"136",20,"5/14/2020","-.367","-.149","-.167"
"137",20,"5/15/2020","-.363","-.141","-.165"
"138",20,"5/16/2020","-.345","-.131","-.166"
"139",20,"5/17/2020","-.33","-.11","-.156"
"140",21,"5/18/2020","-.329","-.0837","-.141"
"141",21,"5/19/2020","-.31","-.075","-.137"
"142",21,"5/20/2020","-.299","-.0666","-.135"
"143",21,"5/21/2020","-.283","-.0556","-.13"
"144",21,"5/22/2020","-.246","-.0436","-.124"
"145",21,"5/23/2020","-.29","-.055","-.126"
"146",21,"5/24/2020","-.293","-.0648","-.129"
"147",22,"5/25/2020","-.297","-.079","-.136"
"148",22,"5/26/2020","-.273","-.0772","-.136"
"149",22,"5/27/2020","-.276","-.0599","-.102"
"150",22,"5/28/2020","-.294","-.0878","-.139"
"151",22,"5/29/2020","-.312","-.0973","-.144"
"152",22,"5/30/2020","-.262","-.0911","-.144"
"153",22,"5/31/2020","-.268","-.0877","-.148"
"154",23,"6/1/2020","-.246","-.0738","-.13"
"155",23,"6/2/2020","-.249","-.0676","-.119"
"156",23,"6/3/2020","-.239","-.0774","-.122"
"157",23,"6/4/2020","-.246","-.0804","-.119"
"158",23,"6/5/2020","-.225","-.0782","-.113"
"159",23,"6/6/2020","-.235","-.0796","-.105"
"160",23,"6/7/2020","-.217","-.0746","-.0915"
"161",24,"6/8/2020","-.222","-.0742","-.0949"
"162",24,"6/9/2020","-.231","-.074","-.101"
"163",24,"6/10/2020","-.231","-.0631","-.0953"
"164",24,"6/11/2020","-.192","-.0529","-.0933"
"165",24,"6/12/2020","-.209","-.0541","-.0936"
"166",24,"6/13/2020","-.208","-.0458","-.0947"
"167",24,"6/14/2020","-.22","-.0451","-.1"
"168",25,"6/15/2020","-.227","-.0424","-.101"
"169",25,"6/16/2020","-.205","-.0315","-.0884"
"170",25,"6/17/2020","-.206","-.0265","-.082"
"171",25,"6/18/2020","-.21","-.017","-.0741"
"172",25,"6/19/2020","-.204",".0047","-.0662"
"173",25,"6/20/2020","-.206",".0156","-.0575"
"174",25,"6/21/2020","-.196",".0199","-.0525"
"175",26,"6/22/2020","-.173",".0264","-.0521"
"176",26,"6/23/2020","-.183",".0255","-.0619"
"177",26,"6/24/2020","-.149",".03","-.0699"
"178",26,"6/25/2020","-.147",".0116","-.0829"
"179",26,"6/26/2020","-.099","-.00219","-.0933"
"180",26,"6/27/2020","-.0528","-.0153","-.103"
"181",26,"6/28/2020","-.0458","-.0244","-.109"
"182",27,"6/29/2020","-.0566","-.026","-.106"
"183",27,"6/30/2020","-.0478","-.0181","-.0925"
"184",27,"7/1/2020","-.1","-.0259","-.0843"
"185",27,"7/2/2020","-.1","-.00574","-.0698"
"186",27,"7/3/2020","-.136","-.0215","-.0805"
"187",27,"7/4/2020","-.13",".00779","-.0519"
"188",27,"7/5/2020","-.106",".0194","-.0505"
"189",28,"7/6/2020","-.0938",".0271","-.0473"
"190",28,"7/7/2020","-.0825",".0215","-.0533"
"191",28,"7/8/2020","-.0438",".0196","-.0594"
"192",28,"7/9/2020","-.0273",".00814","-.0672"
"193",28,"7/10/2020","-.0567",".00649","-.0679"
"194",28,"7/11/2020","-.0479",".0115","-.0687"
"195",28,"7/12/2020","-.0353",".0173","-.0634"
"196",29,"7/13/2020","-.0406",".00293","-.0695"
"197",29,"7/14/2020","-.0492",".00476","-.0687"
"198",29,"7/15/2020","-.0377",".0188","-.0609"
"199",29,"7/16/2020","-.0441",".0169","-.0592"
"200",29,"7/17/2020","-.0453",".0257","-.0591"
"201",29,"7/18/2020","-.0661",".0194","-.0629"
"202",29,"7/19/2020","-.0624",".0154","-.0641"
"203",30,"7/20/2020","-.0694",".0192","-.0652"
"204",30,"7/21/2020","-.0587",".0171","-.0693"
"205",30,"7/22/2020","-.0791",".0179","-.0736"
"206",30,"7/23/2020","-.09",".0258","-.0718"
"207",30,"7/24/2020","-.0655",".0302","-.0642"
"208",30,"7/25/2020","-.064",".0353","-.0601"
"209",30,"7/26/2020","-.0681",".0468","-.0574"
"210",31,"7/27/2020","-.0578",".0466","-.0595"
"211",31,"7/28/2020","-.0688",".0473","-.0615"
"212",31,"7/29/2020","-.0571",".0441","-.0616"
"213",31,"7/30/2020","-.0556",".0434","-.0666"
"214",31,"7/31/2020","-.0589",".0362","-.0676"
"215",31,"8/1/2020","-.0647",".0231","-.0728"
"216",31,"8/2/2020","-.0486",".0146","-.0799"
"217",32,"8/3/2020","-.0262",".0223","-.0704"
"218",32,"8/4/2020","-.0278",".0225","-.0653"
"219",32,"8/5/2020","-.0385",".0176","-.0649"
"220",32,"8/6/2020","-.0268",".0227","-.0592"
"221",32,"8/7/2020","-.0285",".0235","-.0585"
"222",32,"8/8/2020","-.0229",".0371","-.0491"
"223",32,"8/9/2020","-.0311",".0425","-.0378"
"224",33,"8/10/2020","-.0741",".0349","-.043"
"225",33,"8/11/2020","-.0739",".0308","-.0435"
"226",33,"8/12/2020","-.0521",".0348","-.0404"
"227",33,"8/13/2020","-.0646",".0266","-.04"
"228",33,"8/14/2020","-.0914",".0186","-.0393"
"229",33,"8/15/2020","-.098",".0033","-.0417"
"230",33,"8/16/2020","-.105",".00356","-.0436"
"231",34,"8/17/2020","-.104","-.0106","-.0428"
"232",34,"8/18/2020","-.106","-.0148","-.0439"
"233",34,"8/19/2020","-.111","-.00972","-.0441"
"234",34,"8/20/2020","-.099","-.000394","-.0448"
"235",34,"8/21/2020","-.0742",".014","-.0441"
"236",34,"8/22/2020","-.0695",".0303","-.0396"
"237",34,"8/23/2020","-.0618",".0342","-.0382"
"238",35,"8/24/2020","-.0547",".0465","-.0417"
"239",35,"8/25/2020","-.0352",".0501","-.0411"
"240",35,"8/26/2020","-.0461",".0479","-.0356"
"241",35,"8/27/2020","-.0516",".0418","-.03"
"242",35,"8/28/2020","-.0515",".0323","-.0294"
"243",35,"8/29/2020","-.022",".0682","-.0315"
"244",35,"8/30/2020",".000343",".0809","-.0388"
"245",36,"8/31/2020",".0133",".0817","-.0355"
"246",36,"9/1/2020",".0076",".095","-.0261"
"247",36,"9/2/2020",".00529",".11","-.000103"
"248",36,"9/3/2020",".0058",".0971","-.0294"
"249",36,"9/4/2020",".00892",".103","-.0318"
"250",36,"9/5/2020","-.0121",".0659","-.0322"
"251",36,"9/6/2020","-.0248",".054","-.024"
"252",37,"9/7/2020","-.0419",".0386","-.0359"
"253",37,"9/8/2020","-.0616",".021","-.0387"
"254",37,"9/9/2020","-.0531",".0106","-.0484"
"255",37,"9/10/2020","-.0575",".00885","-.0448"
"256",37,"9/11/2020","-.0545",".00161","-.0478"
"257",37,"9/12/2020","-.0423",".00548","-.0449"
"258",37,"9/13/2020","-.0607",".00707","-.0496"
"259",38,"9/14/2020","-.0361",".0124","-.0523"
"260",38,"9/15/2020","-.0292",".0238","-.05"
"261",38,"9/16/2020","-.0259",".0265","-.055"
"262",38,"9/17/2020","-.0139",".033","-.0547"
"263",38,"9/18/2020","-.0112",".0451","-.0483"
"264",38,"9/19/2020",".00943",".064","-.0417"
"265",38,"9/20/2020",".0274",".0686","-.0374"
"266",39,"9/21/2020",".0158",".0634","-.0361"
"267",39,"9/22/2020","-.00346",".059","-.0399"
"268",39,"9/23/2020","-.0105",".0658","-.0335"
"269",39,"9/24/2020","-.00313",".0678","-.0314"
"270",39,"9/25/2020","-.0154",".0624","-.0336"
"271",39,"9/26/2020","-.0258",".0586","-.0366"
"272",39,"9/27/2020","-.0541",".0512","-.0383"
"273",40,"9/28/2020","-.0391",".0489","-.0447"
"274",40,"9/29/2020","-.0595",".044","-.0487"
"275",40,"9/30/2020","-.0704",".0321","-.0512"
"276",40,"10/1/2020","-.0629",".0238","-.0491"
"277",40,"10/2/2020","-.0685",".0226","-.0471"
"278",40,"10/3/2020","-.0664",".016","-.045"
"279",40,"10/4/2020","-.0417",".0212","-.0391"
"280",41,"10/5/2020","-.0383",".0265","-.0256"
"281",41,"10/6/2020","-.039",".0274","-.0173"
"282",41,"10/7/2020","-.0315",".0235","-.0215"
"283",41,"10/8/2020","-.0486",".0195","-.0242"
"284",41,"10/9/2020","-.0133",".0308","-.0224"
"285",41,"10/10/2020","-.0486",".0228","-.0269"
"286",41,"10/11/2020","-.0444",".0277","-.0318"
"287",42,"10/12/2020","-.0484",".0168","-.0448"
"288",42,"10/13/2020","-.0214",".0195","-.0377"
"289",42,"10/14/2020","-.023",".0349","-.0224"
"290",42,"10/15/2020","-.0147",".0384","-.0293"
"291",42,"10/16/2020","-.0308",".029","-.0331"
"292",42,"10/17/2020","-.011",".054","-.0318"
"293",42,"10/18/2020","-.00635",".0529","-.0295"
"294",43,"10/19/2020","-.0139",".056","-.0339"
"295",43,"10/20/2020","-.032",".0574","-.0328"
"296",43,"10/21/2020","-.0305",".054","-.0346"
"297",43,"10/22/2020","-.046",".0587","-.0335"
"298",43,"10/23/2020","-.0469",".0603","-.0314"
"299",43,"10/24/2020","-.033",".0466","-.026"
"300",43,"10/25/2020","-.0341",".0451","-.026"
"301",44,"10/26/2020","-.0269",".041","-.0338"
"302",44,"10/27/2020","-.0108",".047","-.0376"
"303",44,"10/28/2020","-.0218",".0406","-.0372"
"304",44,"10/29/2020","-.00986",".0389","-.034"
"305",44,"10/30/2020","-.00779",".0348","-.0267"
"306",44,"10/31/2020","-.0167",".0433","-.0284"
"307",44,"11/1/2020","-.0247",".0363","-.0362"
"308",45,"11/2/2020","-.0194",".0483","-.02"
"309",45,"11/3/2020","-.014",".0496","-.0163"
"310",45,"11/4/2020","-.0087",".0445","-.0262"
"311",45,"11/5/2020","-.0156",".0386","-.0343"
"312",45,"11/6/2020","-.0161",".0374","-.0414"
"313",45,"11/7/2020","-.0118",".0297","-.0401"
"314",45,"11/8/2020","-.0122",".0349","-.0322"
"315",46,"11/9/2020","-.0296",".0201","-.0451"
"316",46,"11/10/2020","-.0492",".0108","-.0454"
"317",46,"11/11/2020","-.0225",".0265","-.0263"
"318",46,"11/12/2020","-.0248",".0163","-.0323"
"319",46,"11/13/2020","-.0215",".0148","-.0231"
"320",46,"11/14/2020","-.000426",".0233","-.0147"
"321",46,"11/15/2020","-.00752",".025","-.0128"
"322",47,"11/16/2020",".0159",".0248","-.0124"
"323",47,"11/17/2020",".0265",".0228","-.0148"
"324",47,"11/18/2020",".0376",".038","-.00498"
"325",47,"11/19/2020",".022",".0391","-.0111"
"326",47,"11/20/2020",".0276",".0483","-.0149"
"327",47,"11/21/2020",".00857",".0468","-.0202"
"328",47,"11/22/2020",".0224",".0534","-.0185"
"329",48,"11/23/2020",".00109",".0574","-.0154"
"330",48,"11/24/2020",".00642",".0806","-.00774"
"331",48,"11/25/2020",".000404",".0604","-.0323"
"332",48,"11/26/2020","-.0472",".0479","-.0638"
"333",48,"11/27/2020","-.059",".0126","-.0717"
"334",48,"11/28/2020","-.032",".137",".0161"
"335",48,"11/29/2020","-.0411",".00348","-.0695"
"336",49,"11/30/2020","-.0689","-.00948","-.0813"
"337",49,"12/1/2020","-.0115",".0244","-.0294"
"338",49,"12/2/2020",".0162",".026","-.036"
"339",49,"12/3/2020",".055",".071","-.0127"
"340",49,"12/4/2020",".0746",".0787","-.0179"
"341",49,"12/5/2020",".0569",".052","-.0265"
"342",49,"12/6/2020",".0626",".0465","-.0293"
"343",50,"12/7/2020",".0393",".0368","-.0386"
"344",50,"12/8/2020",".0264",".0264","-.0501"
"345",50,"12/9/2020",".0184",".0393","-.052"
"346",50,"12/10/2020",".0296",".0269","-.0373"
"347",50,"12/11/2020",".0382",".0335","-.0327"
"348",50,"12/12/2020",".0484",".0583","-.0317"
"349",50,"12/13/2020",".0387",".0551","-.0368"
"350",51,"12/14/2020",".0193",".0601","-.043"
"351",51,"12/15/2020",".0616",".0829","-.0368"
"352",51,"12/16/2020",".0749",".0819","-.0372"
"353",51,"12/17/2020",".0437",".0328","-.0414"
"354",51,"12/18/2020",".0127",".0118","-.0407"
"355",51,"12/19/2020",".02",".0242","-.0381"
"356",51,"12/20/2020",".0165",".0259","-.04"
"357",52,"12/21/2020",".0603",".0671","-.0113"
"358",52,"12/22/2020",".0627",".0945",".0145"
"359",52,"12/23/2020",".0686",".0727","-.00153"
"360",52,"12/24/2020",".108",".161",".00732"
"361",52,"12/25/2020",".0696",".109",".000807"
"362",52,"12/26/2020",".0683",".0887","-.0143"
"363",52,"12/27/2020",".0595",".0833","-.0258"
"364",53,"12/28/2020",".0505",".0605","-.0415"
"365",53,"12/29/2020",".0202",".0247","-.0617"
"366",53,"12/30/2020","-.00266",".0122","-.0604"
"367",53,"12/31/2020",".0676",".0826","-.0561"
"368",53,"1/1/2021",".0523",".0768","-.0402"
"369",53,"1/2/2021",".0462",".068","-.0337"
"370",53,"1/3/2021",".0737",".0805","-.0202"
"371",1,"1/4/2021",".102",".0702","-.0293"
"372",1,"1/5/2021",".064",".047","-.0492"
"373",1,"1/6/2021",".062",".0245",".00682"
"374",1,"1/7/2021",".134",".0791",".014"
"375",1,"1/8/2021",".139",".0951",".0175"
"376",1,"1/9/2021",".184",".143",".0507"
"377",1,"1/10/2021",".18",".163",".0695"
"378",2,"1/11/2021",".131",".158",".0609"
"379",2,"1/12/2021",".136",".142",".0558"
"380",2,"1/13/2021",".149",".171",".0602"
"381",2,"1/14/2021",".178",".217",".0928"
"382",2,"1/15/2021",".148",".209",".0888"
"383",2,"1/16/2021",".109",".155",".0377"
"384",2,"1/17/2021",".143",".159",".048"
"385",3,"1/18/2021",".147",".219",".0699"
"386",3,"1/19/2021",".15",".12",".0459"
"387",3,"1/20/2021",".152",".143",".0449"
"388",3,"1/21/2021",".118",".12",".0173"
"389",3,"1/22/2021",".159",".108",".0172"
"390",3,"1/23/2021",".191",".147",".0636"
"391",3,"1/24/2021",".167",".136",".0407"
"392",4,"1/25/2021",".183",".126",".0191"
"393",4,"1/26/2021",".136",".119","-.00627"
"394",4,"1/27/2021",".086",".045","-.0273"
"395",4,"1/28/2021",".132",".0371","-.0342"
"396",4,"1/29/2021",".0579",".051","-.0134"
"397",4,"1/30/2021",".102",".0917",".0173"
"398",4,"1/31/2021",".106",".12",".0266"
"399",5,"2/1/2021",".0985",".119",".0293"
"400",5,"2/2/2021",".11",".0888",".0336"
"401",5,"2/3/2021",".135",".122",".0539"
"402",5,"2/4/2021",".135",".149",".0624"
"403",5,"2/5/2021",".19",".165",".0645"
"404",5,"2/6/2021",".172",".179",".0627"
"405",5,"2/7/2021",".158",".157",".0683"
"406",6,"2/8/2021",".15",".154",".07"
"407",6,"2/9/2021",".148",".178",".0728"
"408",6,"2/10/2021",".118",".151",".0591"
"409",6,"2/11/2021",".0681",".12",".053"
"410",6,"2/12/2021",".0437",".111",".0559"
"411",6,"2/13/2021","-.00152",".0976",".045"
"412",6,"2/14/2021","-.00191",".102",".0363"
"413",7,"2/15/2021","-.0023",".144",".0251"
"414",7,"2/16/2021",".0201",".115",".0178"
"415",7,"2/17/2021",".022",".132",".0159"
"416",7,"2/18/2021",".059",".165",".00609"
"417",7,"2/19/2021",".0878",".115","-.00766"
"418",7,"2/20/2021",".0987",".0942","-.0012"
"419",7,"2/21/2021",".127",".102",".00996"
"420",8,"2/22/2021",".168",".095",".00651"
"421",8,"2/23/2021",".104",".0848",".00927"
"422",8,"2/24/2021",".0858",".0779",".008"
"423",8,"2/25/2021",".107",".0797",".022"
"424",8,"2/26/2021",".0803",".0928",".0309"
"425",8,"2/27/2021",".051",".0947",".0241"
"426",8,"2/28/2021",".0447",".1",".0158"
"427",9,"3/1/2021",".0276",".0959",".0326"
"428",9,"3/2/2021",".0847",".131",".0475"
"429",9,"3/3/2021",".127",".137",".0619"
"430",9,"3/4/2021",".126",".153",".0563"
"431",9,"3/5/2021",".157",".156",".0516"
"432",9,"3/6/2021",".173",".156",".0543"
"433",9,"3/7/2021",".185",".153",".062"
"434",10,"3/8/2021",".205",".17",".0556"
"435",10,"3/9/2021",".159",".138",".0473"
"436",10,"3/10/2021",".133",".143",".039"
"437",10,"3/11/2021",".105",".111",".0404"
"438",10,"3/12/2021",".107",".118",".047"
"439",10,"3/13/2021",".0961",".128",".0538"
"440",10,"3/14/2021",".0834",".128",".0539"
"441",11,"3/15/2021",".0803",".129",".0567"
"442",11,"3/16/2021",".0953",".144",".0686"
"443",11,"3/17/2021",".129",".17",".0877"
"444",11,"3/18/2021",".171",".201",".0993"
"445",11,"3/19/2021",".182",".219",".108"
"446",11,"3/20/2021",".227",".225",".109"
"447",11,"3/21/2021",".215",".231",".117"
"448",12,"3/22/2021",".235",".257",".123"
"449",12,"3/23/2021",".243",".256",".117"
"450",12,"3/24/2021",".212",".224",".099"
"451",12,"3/25/2021",".196",".211",".0896"
"452",12,"3/26/2021",".159",".189",".0796"
"453",12,"3/27/2021",".072",".177",".0707"
"454",12,"3/28/2021",".0482",".167",".0595"
"455",13,"3/29/2021",".0536",".159",".0509"
"456",13,"3/30/2021",".0323",".169",".0525"
"457",13,"3/31/2021",".0204",".174",".0606"
"458",13,"4/1/2021",".0271",".18",".0727"
"459",13,"4/2/2021",".0323",".208",".0826"
"460",13,"4/3/2021",".0991",".236",".0914"
"461",13,"4/4/2021",".108",".193",".0664"
"462",14,"4/5/2021",".0885",".193",".0757"
"463",14,"4/6/2021",".112",".194",".0798"
"464",14,"4/7/2021",".128",".192",".0748"
"465",14,"4/8/2021",".12",".187",".061"
"466",14,"4/9/2021",".106",".165",".0468"
"467",14,"4/10/2021",".0608",".136",".0336"
"468",14,"4/11/2021",".05",".19",".0616"
"469",15,"4/12/2021",".0575",".194",".0636"
"470",15,"4/13/2021",".0533",".198",".0602"
"471",15,"4/14/2021",".0699",".202",".059"
"472",15,"4/15/2021",".065",".192",".0565"
"473",15,"4/16/2021",".0556",".17",".0574"
"474",15,"4/17/2021",".0797",".172",".065"
"475",15,"4/18/2021",".109",".161",".0679"
"476",16,"4/19/2021",".129",".143",".0557"
"477",16,"4/20/2021",".131",".115",".0491"
"478",16,"4/21/2021",".141",".161",".0768"
"479",16,"4/22/2021",".148",".174",".0807"
"480",16,"4/23/2021",".193",".192",".0798"
"481",16,"4/24/2021",".0831",".174",".0731"
"482",16,"4/25/2021",".0789",".173",".0694"
"483",17,"4/26/2021",".0737",".182",".0727"
"484",17,"4/27/2021",".0724",".191",".0728"
"485",17,"4/28/2021",".0546",".128",".0378"
"486",17,"4/29/2021",".0468",".119",".0449"
"487",17,"4/30/2021",".0439",".132",".0523"
"488",17,"5/1/2021",".0944",".153",".0518"
"489",17,"5/2/2021",".15",".162",".0551"
"490",18,"5/3/2021",".16",".165",".0654"
"491",18,"5/4/2021",".174",".184",".0781"
"492",18,"5/5/2021",".186",".185",".0862"
"493",18,"5/6/2021",".203",".191",".0803"
"494",18,"5/7/2021",".19",".186",".0805"
"495",18,"5/8/2021",".161",".193",".0916"
"496",18,"5/9/2021",".141",".182",".0867"
"497",19,"5/10/2021",".11",".175",".0786"
"498",19,"5/11/2021",".103",".161",".0684"
"499",19,"5/12/2021",".0873",".169",".0712"
"500",19,"5/13/2021",".103",".183",".0788"
"501",19,"5/14/2021",".0896",".187",".0815"
"502",19,"5/15/2021",".0943",".182",".0711"
"503",19,"5/16/2021",".111",".204",".0774"
"504",20,"5/17/2021",".156",".224",".0863"
"505",20,"5/18/2021",".131",".237",".0946"
"506",20,"5/19/2021",".135",".228",".0909"
"507",20,"5/20/2021",".123",".223",".0878"
"508",20,"5/21/2021",".144",".214",".0834"
"509",20,"5/22/2021",".19",".214",".0855"
"510",20,"5/23/2021",".12",".202",".0803"
"511",21,"5/24/2021",".093",".187",".0683"
"512",21,"5/25/2021",".102",".189",".067"
"513",21,"5/26/2021",".11",".2",".0735"
"514",21,"5/27/2021",".123",".234",".118"
"515",21,"5/28/2021",".14",".228",".0838"
"516",21,"5/29/2021",".124",".221",".0845"
"517",21,"5/30/2021",".176",".214",".083"
"518",22,"5/31/2021",".185",".216",".0978"
"519",22,"6/1/2021",".194",".228",".0913"
"520",22,"6/2/2021",".225",".229",".0965"
"521",22,"6/3/2021",".238",".214",".089"
"522",22,"6/4/2021",".197",".207",".0819"
"523",22,"6/5/2021",".225",".209",".0789"
"524",22,"6/6/2021",".238",".216",".0834"
"525",23,"6/7/2021",".249",".217",".0901"
"526",23,"6/8/2021",".234",".212",".0816"
"527",23,"6/9/2021",".236",".211",".0711"
"528",23,"6/10/2021",".22",".218",".0741"
"529",23,"6/11/2021",".237",".206",".0718"
"530",23,"6/12/2021",".216",".193",".0692"
"531",23,"6/13/2021",".235",".194",".0654"
"532",24,"6/14/2021",".221",".186",".0618"
"533",24,"6/15/2021",".209",".193",".0624"
"534",24,"6/16/2021",".208",".193",".0685"
